@wdata.pco
!
2 188.97217
2.2666667 188.78447
2.5333333 185.56136
2.8 188.95604
3.0666666 187.37096
3.3333333 187.3383
3.6 184.64099
3.8666666 188.6408
4.133333 188.61693
4.4 188.61623
4.6666665 187.70865
4.9333334 188.56496
5.2 188.65979
5.4666667 188.64233
5.733333 188.5784
6 183.5976
6.266667 188.59528
6.5333333 188.59447
6.8 188.5935
7.0666666 188.59344
7.3333335 187.03383
7.6 188.57683
7.866667 188.48132
8.133333 187.66168
8.4 187.66168
8.666667 187.66168
8.933333 187.66168
9.2 187.66168
9.466666 187.66168
9.733334 187.66168
10 187.66168
