@wdata.pco
!
2 170.20233
2.2666667 170.17146
2.5333333 170.16545
2.8 170.15538
3.0666666 170.15088
3.3333333 170.15027
3.6 170.13455
3.8666666 168.72049
4.133333 163.73975
4.4 170.26233
4.6666665 170.11417
4.9333334 170.11153
5.2 170.11157
5.4666667 170.11205
5.733333 170.11127
6 170.11166
6.266667 170.1115
6.5333333 170.11113
6.8 170.1113
7.0666666 170.10275
7.3333335 168.85155
7.6 167.60503
7.866667 165.01498
8.133333 164.59694
8.4 164.59694
8.666667 164.59694
8.933333 164.59694
9.2 164.59694
9.466666 164.59694
9.733334 164.59694
10 164.59694
