READ SERR 1 2
@wdata.pco
!
2.00875 0.007459998 -0.028084176 1
2.021185 0.0049749613 0.60866034 1
2.031135 0.0049749613 1.1152148 1
2.04109 0.004979968 0.2297299 1
2.051045 0.0049750805 -0.36077347 1
2.0609999 0.004979968 0.032931063 1
2.07096 0.004979968 0.10764033 1
2.0834098 0.0074700117 -0.07588191 1
2.09586 0.0049800873 1.5770292 1
2.1058202 0.004979968 0.18454802 1
2.1157851 0.004984975 0.75356543 1
2.12824 0.0074700117 -1.5341458 1
2.140695 0.004984975 1.5321802 1
2.15316 0.0074800253 -0.3307246 1
2.1681151 0.0074750185 -1.3377477 1
2.1805801 0.0049899817 0.033479597 1
2.190555 0.004984975 1.3216579 1
2.20053 0.0049899817 0.4751126 1
2.210505 0.004985094 0.9363759 1
2.2179852 0.0024949312 2.4633014 1
2.23046 0.009979963 -2.246671 1
2.24543 0.0049899817 1.1619867 1
2.257905 0.007485032 0.15456481 1
2.27038 0.004990101 1.1972162 1
2.282855 0.007485032 0.31887278 1
2.29783 0.0074899197 0.8287047 1
2.315305 0.00998497 -0.9612267 1
2.33278 0.007490039 0.5938629 1
2.34776 0.0074899197 0.2677248 1
2.3652349 0.009985089 -1.3655379 1
2.382715 0.0074949265 0.3283723 1
2.400195 0.00998497 -0.1734944 1
2.4201748 0.009994984 -0.6279462 1
2.4426548 0.012485027 -1.90056 1
2.462635 0.0074950457 0.36223945 1
2.477625 0.0074950457 0.6979812 1
2.4926152 0.0074950457 1.4192488 1
2.507605 0.0074949265 0.11233312 1
2.5226002 0.0075000525 0.9598778 1
2.5375953 0.0074950457 0.13777098 1
2.5550852 0.009994984 -0.81203735 1
2.572575 0.0074949265 0.5943984 1
2.5875702 0.0075000525 1.0266929 1
2.605065 0.009994984 -0.30961522 1
2.62006 0.004999995 1.6674477 1
2.6375551 0.012495041 -1.549888 1
2.657545 0.0074949265 0.46482974 1
2.6725402 0.0075000525 0.33971366 1
2.69004 0.00999999 0.3079238 1
2.710035 0.009994984 -0.9569829 1
2.73003 0.00999999 -0.23569545 1
2.750025 0.009994984 0.4715922 1
2.76752 0.0075000525 0.9458221 1
2.78252 0.0074999332 1.9633343 1
2.80002 0.00999999 -0.23169 1
2.82002 0.00999999 0.19878842 1
2.842515 0.012495041 -1.8456727 1
2.86251 0.0074999332 1.2383215 1
2.87751 0.0075000525 1.4899256 1
2.89501 0.00999999 -0.09294925 1
2.91251 0.0075000525 1.1212083 1
2.93251 0.0124999285 -1.7854247 1
2.95751 0.012500048 -0.7483577 1
2.98251 0.0124999285 -0.5478323 1
3.005005 0.009995103 0.637206 1
3.0225 0.0074999332 0.77131855 1
3.04 0.00999999 0.8483616 1
3.06 0.00999999 0.6677276 1
3.0749998 0.004999995 2.1053429 1
3.0925 0.012500048 -0.7630143 1
3.115 0.00999999 0.8070008 1
3.135 0.00999999 0.08171433 1
3.155 0.00999999 0.51711315 1
3.175 0.00999999 0.5560307 1
3.195 0.00999999 0.21977969 1
3.2175 0.012500048 -0.6828305 1
3.24 0.00999999 0.29966265 1
3.2625 0.012500048 -0.9347147 1
3.285 0.00999999 0.5507098 1
3.305 0.00999999 0.633532 1
3.325 0.00999999 0.21496664 1
3.3425 0.0074999332 1.6302407 1
3.3575 0.0075000525 1.8876489 1
3.3775 0.012500048 -0.48834595 1
3.3975 0.0074999332 1.7347083 1
3.415 0.00999999 0.5847433 1
3.4375 0.012500048 0.122424714 1
3.46 0.00999999 0.9237803 1
3.4850001 0.014999986 -1.3963319 1
3.51 0.00999999 0.9604307 1
3.5325 0.012500048 -0.12477472 1
3.555 0.00999999 0.6869141 1
3.58 0.014999986 -0.1517614 1
3.6025 0.0074999332 1.6007155 1
3.625 0.015000105 -0.3981611 1
3.6525002 0.0124999285 -0.15391396 1
3.6775 0.012500048 0.30512378 1
3.7075 0.017499924 -0.8865502 1
3.7424998 0.017500043 -1.2718736 1
3.7725 0.012500048 0.05303876 1
3.7975001 0.0124999285 1.0992886 1
3.82 0.00999999 1.233703 1
3.84 0.00999999 1.0636643 1
3.8674998 0.017500043 -0.31532153 1
3.9 0.014999986 -0.25426158 1
3.9325 0.017500043 -1.2301421 1
3.9625 0.0124999285 0.43392763 1
3.9925 0.017500162 -1.1215411 1
4.03 0.01999998 -1.5248373 1
4.0675 0.017499924 -0.5027809 1
4.1 0.0149998665 -0.105722055 1
4.1324997 0.017500162 -0.5255708 1
4.1625004 0.012500048 1.350956 1
4.1925 0.017499924 -0.61556596 1
4.2325 0.022500038 -0.7175075 1
4.2775 0.022500038 -1.20913 1
4.325 0.024999857 -1.8453977 1
4.37 0.01999998 0.021698192 1
4.4075003 0.017500162 -0.13116346 1
4.44 0.0149998665 0.8213955 1
4.4725 0.017499924 0.37433785 1
4.5024996 0.012500048 2.0008047 1
4.5275 0.012500048 1.5138721 1
4.5575 0.017499924 0.5155057 1
4.5924997 0.017500162 0.6590426 1
4.6375 0.027499914 -1.5185698 1
4.6800003 0.015000105 1.0553596 1
4.7125 0.017499924 0.73673755 1
4.7574997 0.027499914 -0.67148346 1
4.805 0.01999998 0.30316725 1
4.845 0.01999998 0.87188756 1
4.88 0.015000105 1.5042659 1
4.92 0.025000095 -0.6887368 1
4.9625 0.017499924 0.96088445 1
5.0025 0.022500038 0.22508787 1
5.0425 0.017499924 1.1090512 1
5.0825 0.022500038 0.25733554 1
5.1324997 0.027499914 -0.599296 1
5.18 0.01999998 1.2630812 1
5.2225 0.022500038 1.3220791 1
5.2675 0.022500038 0.608791 1
5.3199997 0.029999971 -0.36599293 1
5.3824997 0.03250003 -1.0069476 1
5.4325 0.017499924 1.6180944 1
5.465 0.015000105 2.2139568 1
5.505 0.025000095 0.74215126 1
5.5475 0.017499924 1.729273 1
5.5875 0.022500038 1.6286211 1
5.6475 0.037499905 -0.47384208 1
5.7200003 0.035000086 -0.27542043 1
5.79 0.034999847 -0.20116 1
5.855 0.03000021 1.0612799 1
5.915 0.029999971 0.9022569 1
5.9750004 0.029999971 1.0185484 1
6.0475 0.04250002 -0.38587466 1
6.13 0.03999996 0.22639483 1
6.1975 0.027499914 1.6303585 1
6.27 0.045000076 -0.114665985 1
6.365 0.049999952 -0.09581487 1
6.4449997 0.029999971 1.8425446 1
6.5249996 0.049999952 0.10805403 1
6.6425 0.067500114 -0.70554894 1
6.7650003 0.055000067 0.41263348 1
6.8625 0.04250002 1.451498 1
6.985 0.07999992 -0.34584782 1
7.135 0.06999993 0.26694536 1
7.3175 0.11249995 -1.333098 1
7.5074997 0.077500105 0.7489865 1
8.0825 0.49749994 -1.3862462 1
8.925 0.34500027 0.077297986 1
