READ SERR 1 2
@wdata.pco
!
2.0187001 0.007459998 0.7406893 1
2.0336251 0.007465005 -0.1477182 1
2.048555 0.007465005 -0.49728742 1
2.06349 0.0074700117 -0.018002247 1
2.08092 0.009959936 -0.42307594 1
2.09586 0.0049800873 1.68076 1
2.110805 0.009964943 -0.40224913 1
2.12824 0.0074700117 0.31130862 1
2.14319 0.007479906 0.602204 1
2.155655 0.004985094 1.8157153 1
2.1681151 0.0074750185 0.939787 1
2.1830702 0.0074800253 1.1692586 1
2.200525 0.0099749565 0.11621032 1
2.22048 0.009979963 -0.52030605 1
2.24543 0.014969945 -1.54901 1
2.27038 0.009980202 0.54466236 1
2.29284 0.012479901 -0.3124094 1
2.3202949 0.014974952 0.46732014 1
2.35025 0.014980078 0.07012084 1
2.3777199 0.012489915 0.646306 1
2.40769 0.017480016 -0.6756443 1
2.43766 0.012490034 0.8906801 1
2.4626398 0.012489915 1.107588 1
2.4951148 0.01998508 -1.5194473 1
2.53509 0.019990087 -1.4206005 1
2.570075 0.014994979 0.6291837 1
2.605065 0.019994974 -0.6309815 1
2.64755 0.022490025 -1.9564104 1
2.68504 0.014999986 0.8704066 1
2.715035 0.014994979 0.6417003 1
2.7475252 0.017495036 -0.0073928987 1
2.7800202 0.014999986 0.6927272 1
2.81502 0.01999998 -0.53900605 1
2.852515 0.017494917 1.1116834 1
2.88501 0.015000105 1.2660463 1
2.9250102 0.024999976 -1.2523904 1
2.97001 0.01999998 0.382946 1
3.005005 0.014994979 1.2885315 1
3.0375 0.017500043 0.60488105 1
3.0774999 0.022499919 0.53275734 1
3.1125 0.012500048 2.0589874 1
3.1525002 0.027500033 -1.2668982 1
3.205 0.024999976 -0.28112787 1
3.2525 0.022500038 0.4396847 1
3.295 0.01999998 0.9691548 1
3.35 0.034999967 -0.7875303 1
3.4075 0.022500038 1.2887629 1
3.4625 0.03249991 -0.6885767 1
3.5225 0.027500033 -0.058004264 1
3.5925 0.04250002 -1.8878293 1
3.67 0.034999967 -0.10223626 1
3.7275 0.022500038 1.8037217 1
3.7875 0.037500024 -0.8457455 1
3.8525 0.027500033 0.706181 1
3.9175 0.037499905 -0.52918106 1
3.9975 0.04250002 -0.63090754 1
4.08 0.03999996 -0.3369278 1
4.1575003 0.037500143 0.6732682 1
4.2425003 0.047499895 -0.5908158 1
4.335 0.045000076 -0.4613118 1
4.41 0.029999971 1.3275566 1
4.4750004 0.035000086 1.0864687 1
4.5475 0.037499905 0.76263356 1
4.625 0.03999996 0.70482486 1
4.69 0.025000095 2.333519 1
4.745 0.029999971 2.0207918 1
4.825 0.049999952 0.49852964 1
4.9275 0.05250001 0.13453242 1
5.045 0.06500006 -0.064445965 1
5.1825 0.07249999 -0.737896 1
5.2975 0.04250002 1.4443858 1
5.3900003 0.049999952 1.1628228 1
5.5150003 0.07500005 -0.2315254 1
5.6475 0.057499886 1.1650445 1
5.79 0.08500004 -0.23272106 1
5.9725 0.097500086 -0.5681454 1
6.17 0.099999905 -0.027745754 1
6.355 0.08500004 0.7436731 1
6.5825 0.14249992 -1.0110867 1
6.8875 0.16250014 -0.739598 1
7.25 0.19999981 -0.9407413 1
7.585 0.13499999 1.2899984 1
8.375 0.655 -0.11633825 1
9.3975 0.3675003 0.10961405 1
