@wdata.pco
!
2 79.35826
2.2666667 79.10069
2.5333333 76.47006
2.8 79.44868
3.0666666 79.37491
3.3333333 79.36913
3.6 75.82593
3.8666666 79.85297
4.133333 79.51085
4.4 79.513885
4.6666665 79.41732
4.9333334 79.41311
5.2 79.17523
5.4666667 79.45256
5.733333 79.38997
6 79.058586
6.266667 79.44626
6.5333333 78.658295
6.8 78.5089
7.0666666 78.08068
7.3333335 78.75097
7.6 79.89298
7.866667 78.76005
8.133333 78.696144
8.4 78.650856
8.666667 78.648964
8.933333 78.64719
9.2 78.639305
9.466666 78.539474
9.733334 78.38673
10 78.38673
