READ SERR 1 2
@wdata.pco
!
2.01124 0.009949923 0.17661159 1
2.0311399 0.009950042 0.5030732 1
2.051045 0.009955049 0.92946804 1
2.07096 0.009959936 0.18269803 1
2.09088 0.009960055 0.48078787 1
2.110805 0.009964943 0.24550204 1
2.133225 0.012454987 -0.2203345 1
2.1556501 0.009970069 0.14092903 1
2.1706052 0.004984975 2.5116026 1
2.18806 0.012470007 -0.11677048 1
2.213 0.012470007 0.68033856 1
2.23545 0.009979963 1.583845 1
2.26539 0.019960046 -0.6593344 1
2.307815 0.02246499 -1.0540781 1
2.3452601 0.0149799585 0.91126794 1
2.380215 0.019974947 0.42483035 1
2.42267 0.022480011 -0.42842782 1
2.45764 0.012490034 1.7413175 1
2.4876199 0.01749003 0.82588077 1
2.530095 0.024985075 -0.3675696 1
2.5875702 0.032489896 -1.8747308 1
2.635055 0.014995098 2.0378816 1
2.69004 0.03998995 -2.6056876 1
2.750025 0.019994974 1.1593523 1
2.80002 0.029999971 -0.0107236 1
2.860015 0.029995084 0.19237944 1
2.91501 0.024999976 1.0487651 1
2.96251 0.022499919 1.3087697 1
3.020005 0.03499508 -0.22432846 1
3.0875 0.03249991 0.27686378 1
3.1475 0.027500033 1.1839135 1
3.21 0.034999967 0.42492387 1
3.29 0.045000076 0.09901267 1
3.415 0.07999992 -3.3854475 1
3.5375 0.04250002 0.8430405 1
3.6525 0.07249999 -1.274849 1
3.7824998 0.057500005 0.2839064 1
3.895 0.055000067 0.5260123 1
4.0125 0.06249988 0.34493393 1
4.1525 0.077500105 -0.1604193 1
4.2775 0.047499895 1.9067926 1
4.4125 0.087500095 -0.017431611 1
4.5699997 0.06999993 1.2130281 1
4.7 0.06000018 2.2050755 1
4.8875 0.12749982 -0.4419197 1
5.1724997 0.15750003 -0.8485574 1
5.4624996 0.13249993 0.56270313 1
5.7749996 0.18000007 -0.0504125 1
6.165 0.21000004 0.054664675 1
6.6875 0.3125 -0.36573946 1
7.2974997 0.2974999 1.1055939 1
8.305 0.7100003 0.59827775 1
