@wdata.pco
!
2 1197.0304
2.2666667 1181.8589
2.5333333 1181.8588
2.8 1181.6677
3.0666666 1179.2618
3.3333333 1176.6061
3.6 1177.9974
3.8666666 1180.0953
4.133333 1180.7518
4.4 1181.1594
4.6666665 1180.6211
4.9333334 1179.1879
5.2 1179.8286
5.4666667 1181.816
5.733333 1182.0204
6 1181.9063
6.266667 1181.9064
6.5333333 1181.906
6.8 1181.905
7.0666666 1180.4808
7.3333335 1172.2992
7.6 1172.8046
7.866667 1177.0051
8.133333 1178.2037
8.4 1178.2037
8.666667 1178.2037
8.933333 1178.2037
9.2 1178.2037
9.466666 1178.2037
9.733334 1178.2037
10 1178.2037
