@wdata.pco
!
2 98.1097
2.2666667 98.05079
2.5333333 98.07356
2.8 97.94173
3.0666666 97.16764
3.3333333 97.696175
3.6 97.99614
3.8666666 97.98404
4.133333 95.94753
4.4 98.05349
4.6666665 97.98665
4.9333334 97.98537
5.2 97.98543
5.4666667 97.85996
5.733333 98.013245
6 98.000046
6.266667 97.999466
6.5333333 97.87918
6.8 97.36582
7.0666666 98.127785
7.3333335 96.660164
7.6 97.92873
7.866667 97.97668
8.133333 97.97772
8.4 97.97772
8.666667 97.97772
8.933333 97.97772
9.2 97.97772
9.466666 97.97772
9.733334 97.97772
10 97.97772
