@wdata.pco
!
2 78.72361
2.2666667 82.95763
2.5333333 81.315895
2.8 81.78312
3.0666666 81.91715
3.3333333 81.902664
3.6 81.91339
3.8666666 79.068436
4.133333 80.72557
4.4 80.05782
4.6666665 81.93227
4.9333334 81.921486
5.2 81.920715
5.4666667 81.91849
5.733333 76.14316
6 81.938995
6.266667 81.93612
6.5333333 81.93596
6.8 81.93503
7.0666666 81.934326
7.3333335 81.9341
7.6 80.465034
7.866667 78.42364
8.133333 78.405624
8.4 78.395515
8.666667 78.395004
8.933333 78.39454
9.2 78.3941
9.466666 78.393684
9.733334 78.393295
10 78.39259
