@wdata.pco
!
2 79.63349
2.2666667 84.992874
2.5333333 81.83677
2.8 81.91375
3.0666666 82.001305
3.3333333 81.94646
3.6 81.94632
3.8666666 76.40665
4.133333 79.2857
4.4 80.23492
4.6666665 82.0953
4.9333334 82.076996
5.2 82.075806
5.4666667 82.074936
5.733333 76.91777
6 81.95334
6.266667 82.46541
6.5333333 82.0406
6.8 81.990364
7.0666666 81.978294
7.3333335 81.97474
7.6 80.507355
7.866667 78.51214
8.133333 78.340645
8.4 78.331215
8.666667 78.3307
8.933333 78.33022
9.2 78.329765
9.466666 78.32933
9.733334 78.328926
10 78.32853
