READ SERR 1 2
@wdata.pco
!
2.00378 0.0024899244 0.93724394 1
2.008755 0.0024850368 1.7064594 1
2.013725 0.0024850368 0.38497663 1
2.0187001 0.0024899244 0.6607588 1
2.023675 0.0024850368 -0.0922436 1
2.02865 0.0024900436 0.41349292 1
2.0336251 0.0024849176 0.47769383 1
2.0386 0.0024900436 0.96850663 1
2.04358 0.0024899244 -0.30985385 1
2.048555 0.0024850368 0.11560129 1
2.05353 0.0024900436 -0.34628406 1
2.05851 0.0024900436 0.46838468 1
2.06349 0.0024899244 0.14015406 1
2.06847 0.0024900436 -2.2146688 1
2.07345 0.0024899244 0.7282834 1
2.07843 0.0024900436 0.28749594 1
2.0834098 0.0024899244 -0.95595455 1
2.0883899 0.0024900436 0.7496483 1
2.09337 0.0024900436 1.4627757 1
2.09835 0.0024900436 0.21102875 1
2.1033301 0.0024900436 0.061120898 1
2.1083102 0.0024899244 0.2412686 1
2.11329 0.0024900436 -0.74524 1
2.1182752 0.0024949312 0.44382724 1
2.12326 0.0024900436 -0.26107144 1
2.12824 0.0024899244 -0.86691046 1
2.13322 0.0024900436 1.2475457 1
2.138205 0.0024949312 -0.070157655 1
2.14319 0.0024900436 -0.70731443 1
2.1481748 0.0024949312 1.8114194 1
2.1531599 0.0024900436 0.51993984 1
2.158145 0.0024950504 1.8752506 1
2.16313 0.0024900436 -1.4267055 1
2.1681151 0.0024950504 0.88708645 1
2.1731 0.0024899244 -0.31780088 1
2.178085 0.0024950504 -0.43953502 1
2.183075 0.0024949312 0.6393809 1
2.18806 0.0024900436 -0.9298828 1
2.1930451 0.0024949312 0.9442404 1
2.198035 0.0024950504 0.14096259 1
2.2030249 0.0024949312 0.36736894 1
2.20801 0.0024900436 0.64969426 1
2.212995 0.0024950504 -0.381336 1
2.2179852 0.0024949312 -2.615667 1
2.222975 0.0024950504 -0.44221994 1
2.2279649 0.0024949312 1.3493187 1
2.232955 0.0024950504 -0.3708409 1
2.237945 0.0024949312 -0.094808795 1
2.242935 0.0024950504 -1.0976 1
2.2479248 0.0024949312 0.0678058 1
2.252915 0.0024950504 -2.729603 1
2.257905 0.0024949312 -0.35590398 1
2.2628949 0.0024950504 -1.1826476 1
2.2678847 0.0024949312 0.37654912 1
2.2728748 0.0024951696 0.64896953 1
2.2778652 0.0024950504 0.89144105 1
2.282855 0.0024949312 -1.8121524 1
2.2878451 0.0024950504 0.9598765 1
2.2928352 0.0024949312 -0.7724321 1
2.297825 0.0024950504 -1.2353425 1
2.3028202 0.002499938 1.3720152 1
2.307815 0.0024950504 -0.097396374 1
2.3128052 0.0024949312 0.2902619 1
2.317795 0.0024950504 0.17607716 1
2.3227901 0.002499938 -0.07716127 1
2.327785 0.0024950504 -2.1166048 1
2.332775 0.0024949312 0.0851964 1
2.33777 0.0025000572 0.63228315 1
2.3427649 0.0024949312 0.54241353 1
2.347755 0.0024950504 0.41231808 1
2.3527498 0.002499938 0.78088325 1
2.357745 0.0024950504 -2.299299 1
2.362735 0.0024950504 -0.3812881 1
2.3677301 0.002499938 1.3046216 1
2.372725 0.0024950504 0.8798469 1
2.3777199 0.002499938 0.7814533 1
2.382715 0.0024950504 0.26834616 1
2.38771 0.002499938 1.1036195 1
2.392705 0.0024950504 -2.029784 1
2.397695 0.0024949312 -0.40565783 1
2.40269 0.0025000572 0.36863622 1
2.4076848 0.0024949312 1.4910845 1
2.41268 0.0025000572 0.5447513 1
2.417675 0.0024949312 1.0494794 1
2.42267 0.0025000572 -1.1914809 1
2.42767 0.002499938 -0.3177486 1
2.4326649 0.0024950504 1.6967603 1
2.4376597 0.002499938 0.81233644 1
2.4426548 0.0024950504 0.47711977 1
2.44765 0.0025000572 -0.25709394 1
2.4526448 0.0024949312 0.7879577 1
2.45764 0.0025000572 -1.3222315 1
2.4626398 0.002499938 0.49175572 1
2.467635 0.0024950504 -1.0297737 1
2.47263 0.002499938 1.3468041 1
2.47763 0.0025000572 2.311874 1
2.482625 0.0024950504 0.58051956 1
2.48762 0.0025000572 -1.7295288 1
2.49262 0.002499938 1.370144 1
2.500115 0.0049949884 -2.3965807 1
2.5101051 0.0049949884 -0.6496684 1
2.5176 0.0025000572 -1.1178493 1
2.5226002 0.002499938 1.507635 1
2.5276 0.0025000572 -0.4354471 1
2.5325952 0.0024949312 0.690218 1
2.53759 0.0025000572 1.0923587 1
2.5425901 0.0025000572 0.76223624 1
2.5475903 0.002499938 0.8146174 1
2.5525851 0.0024950504 1.4352282 1
2.55758 0.002499938 1.4426552 1
2.56258 0.0025000572 -0.27339852 1
2.5675802 0.002499938 0.6687778 1
2.5750751 0.0049949884 -1.9091467 1
2.58257 0.0025000572 2.0938683 1
2.5875702 0.002499938 0.88235915 1
2.59507 0.004999995 -0.35707465 1
2.6050649 0.0049949884 -1.9216826 1
2.61256 0.0025000572 0.82508653 1
2.61756 0.002499938 -0.46976998 1
2.62256 0.0025000572 0.72594595 1
2.627555 0.0024949312 0.19508766 1
2.63255 0.0025000572 0.40615964 1
2.6375499 0.002499938 0.570625 1
2.64505 0.0050001144 -1.0029892 1
2.6525502 0.002499938 1.3086269 1
2.65755 0.0025000572 2.191986 1
2.6650453 0.0049949884 -1.3364924 1
2.6725402 0.002499938 0.17161708 1
2.67754 0.0025000572 1.5737692 1
2.68254 0.002499938 -0.8292101 1
2.68754 0.0025000572 0.0715543 1
2.6925402 0.002499938 1.6155227 1
2.69754 0.0025000572 0.6933572 1
2.7050352 0.0049949884 -1.2090925 1
2.7125301 0.002499938 0.15021496 1
2.71753 0.0025000572 0.95645785 1
2.72503 0.004999995 -0.70895785 1
2.73253 0.002499938 0.99532616 1
2.73753 0.0025000572 0.123986155 1
2.74503 0.004999995 -1.2084541 1
2.755025 0.0049949884 0.31574515 1
2.76252 0.0025000572 0.022951841 1
2.76752 0.002499938 1.8422836 1
2.77252 0.0025000572 0.8776763 1
2.7800202 0.004999995 -1.1175662 1
2.79002 0.004999995 -0.17926472 1
2.7975202 0.002499938 0.78963923 1
2.8050199 0.004999995 0.9108898 1
2.81252 0.0025000572 0.07750865 1
2.8175201 0.002499938 0.6626318 1
2.8250198 0.004999995 -0.88747466 1
2.83252 0.0025000572 0.3436128 1
2.8375149 0.0024949312 1.0844611 1
2.8450098 0.004999995 -1.4773314 1
2.85251 0.0025000572 2.243185 1
2.85751 0.002499938 1.0030279 1
2.86251 0.0025000572 0.22096859 1
2.8675098 0.002499938 0.016254896 1
2.87501 0.0050001144 0.6315968 1
2.8850102 0.004999995 -1.5184 1
2.89501 0.004999995 -1.479424 1
2.9050102 0.004999995 -0.5471914 1
2.91251 0.002499938 0.34147757 1
2.91751 0.0025000572 0.3669706 1
2.9225101 0.002499938 0.12095973 1
2.92751 0.0025000572 1.31819 1
2.93501 0.004999995 0.6823423 1
2.9450102 0.004999995 -0.7605454 1
2.95501 0.004999995 -0.6785138 1
2.96251 0.002499938 1.0025197 1
2.96751 0.0025000572 0.8547298 1
2.97501 0.004999995 0.07181309 1
2.9850101 0.004999995 -0.7284411 1
2.9925098 0.002499938 0.5385504 1
2.99751 0.0025000572 0.29913807 1
3.0050101 0.004999995 0.94391924 1
3.015005 0.0049949884 0.0695337 1
3.025 0.004999995 -0.7572387 1
3.0349998 0.004999995 -0.93544436 1
3.0425 0.0025000572 0.6815891 1
3.0500002 0.004999995 0.07518703 1
3.06 0.004999995 -0.22981332 1
3.0700002 0.004999995 -2.0249493 1
3.08 0.004999995 0.22345528 1
3.0900002 0.004999995 -1.7052443 1
3.1 0.004999995 0.77485865 1
3.1100001 0.004999995 0.31126848 1
3.12 0.004999995 0.747366 1
3.1275 0.0025000572 0.74128085 1
3.1350002 0.004999995 0.2689881 1
3.145 0.004999995 -0.4985099 1
3.1550002 0.004999995 -0.08929764 1
3.165 0.004999995 -0.04987284 1
3.1750002 0.004999995 -0.19079332 1
3.185 0.004999995 -0.3021076 1
3.1950002 0.004999995 -1.2761658 1
3.205 0.004999995 0.11052831 1
3.2150002 0.004999995 1.1476507 1
3.2224998 0.002499938 1.0500425 1
3.23 0.004999995 -0.7699057 1
3.2375 0.0025000572 1.2398207 1
3.245 0.004999995 0.13180019 1
3.255 0.004999995 0.5148989 1
3.2649999 0.004999995 -0.7495439 1
3.275 0.004999995 -0.72065216 1
3.2825 0.0025000572 1.3186384 1
3.29 0.004999995 -0.63517475 1
3.3000002 0.004999995 0.50040984 1
3.31 0.004999995 -1.0140378 1
3.3200002 0.004999995 0.5814353 1
3.33 0.004999995 -0.097225375 1
3.3375 0.002499938 1.3219182 1
3.3449998 0.004999995 -0.43558788 1
3.3525 0.0025000572 1.5118494 1
3.3600001 0.004999995 0.23488314 1
3.3725 0.0075000525 -2.0968235 1
3.3850002 0.004999995 0.24282694 1
3.395 0.004999995 -0.67318165 1
3.4050002 0.004999995 -0.58026206 1
3.415 0.004999995 1.8207839 1
3.4250002 0.004999995 0.28117934 1
3.435 0.004999995 0.82941705 1
3.4450002 0.004999995 -0.024262255 1
3.455 0.004999995 0.41465512 1
3.4650002 0.004999995 -0.3831633 1
3.475 0.004999995 0.25061703 1
3.4850001 0.004999995 0.681706 1
3.4924998 0.002499938 2.6149518 1
3.5 0.0050001144 0.8637703 1
3.5100002 0.004999995 1.0934962 1
3.52 0.004999995 -0.19288675 1
3.5300002 0.004999995 -0.31968734 1
3.54 0.004999995 0.6469782 1
3.5500002 0.004999995 0.6749143 1
3.56 0.004999995 -0.48636317 1
3.5725 0.0074999332 -1.7731727 1
3.585 0.004999995 0.4194043 1
3.5949998 0.004999995 1.5925455 1
3.605 0.004999995 -0.10735477 1
3.6149998 0.004999995 -0.06472374 1
3.625 0.0050001144 1.3362312 1
3.6325002 0.002499938 2.072941 1
3.6399999 0.004999995 0.8666267 1
3.6525002 0.0075000525 0.58299106 1
3.6675 0.0074999332 -1.1991724 1
3.6799998 0.004999995 0.25989616 1
3.6925 0.0075000525 -0.69862866 1
3.705 0.004999995 0.58848464 1
3.7175 0.0074999332 -1.8207988 1
3.7325 0.0075000525 -0.8951778 1
3.7475 0.0075000525 -1.0683752 1
3.7625 0.0074999332 -0.60161316 1
3.775 0.004999995 0.5819062 1
3.7849998 0.004999995 -0.016218765 1
3.795 0.004999995 1.9785051 1
3.8049998 0.004999995 0.2699418 1
3.8175 0.0075000525 -1.1811717 1
3.83 0.004999995 -0.08768132 1
3.8425 0.0074999332 -0.09650963 1
3.8575 0.0075000525 -0.030014684 1
3.87 0.004999995 1.178738 1
3.8825002 0.0075000525 0.08330231 1
3.8975 0.0074999332 0.13634577 1
3.9099998 0.004999995 0.13261583 1
3.92 0.004999995 0.16085756 1
3.9325 0.0075000525 -1.9486369 1
3.9450002 0.004999995 0.6317614 1
3.955 0.004999995 0.6573999 1
3.9675 0.0074999332 -1.3789297 1
3.98 0.004999995 0.48986915 1
3.9899998 0.004999995 0.5565186 1
4.0025 0.0075001717 -0.14592527 1
4.0175 0.0074999332 -0.4650346 1
4.0325003 0.0074999332 0.04430736 1
4.0474997 0.0074999332 1.3755801 1
4.0625 0.0075001717 -0.7691063 1
4.08 0.00999999 -2.0387561 1
4.0975 0.0074999332 -0.22790952 1
4.1125 0.0074999332 0.019509127 1
4.1275 0.0075001717 0.39327696 1
4.1425 0.0074999332 -0.04533063 1
4.1575003 0.0074999332 0.47117567 1
4.175 0.00999999 -0.7308606 1
4.1925 0.0074999332 -0.5372518 1
4.205 0.0050001144 0.8483274 1
4.215 0.004999876 0.8404733 1
4.2275 0.0075001717 0.54748076 1
4.2425003 0.0074999332 -0.8253832 1
4.255 0.0050001144 1.784965 1
4.2675 0.0074999332 -0.34402865 1
4.285 0.00999999 -0.73668265 1
