@wdata.pco
!
2 403.06064
2.2666667 402.982
2.5333333 402.94922
2.8 402.87793
3.0666666 402.81015
3.3333333 402.96936
3.6 402.81424
3.8666666 402.1429
4.133333 402.6638
4.4 403.14963
4.6666665 403.11166
4.9333334 403.1115
5.2 403.11118
5.4666667 403.11005
5.733333 402.9532
6 401.6935
6.266667 402.41113
6.5333333 403.0728
6.8 403.06854
7.0666666 403.06772
7.3333335 403.0656
7.6 403.06497
7.866667 403.06168
8.133333 402.8694
8.4 402.8694
8.666667 402.8694
8.933333 402.8694
9.2 402.8694
9.466666 402.8694
9.733334 402.8694
10 402.8694
