@wdata.pco
!
2 29.788883
2.2666667 29.730833
2.5333333 28.399918
2.8 29.664492
3.0666666 29.68936
3.3333333 29.67613
3.6 29.50389
3.8666666 29.321009
4.133333 29.031694
4.4 28.966059
4.6666665 29.717756
4.9333334 29.691952
5.2 29.686886
5.4666667 29.68514
5.733333 29.683111
6 29.681948
6.266667 29.68026
6.5333333 29.451832
6.8 29.354475
7.0666666 29.245726
7.3333335 29.355808
7.6 29.352522
7.866667 29.318363
8.133333 29.238869
8.4 29.234875
8.666667 29.234768
8.933333 29.234676
9.2 29.234596
9.466666 29.234526
9.733334 29.234463
10 29.234406
