@wdata.pco
!
2 252.30792
2.2666667 252.1877
2.5333333 248.72446
2.8 253.23845
3.0666666 252.37173
3.3333333 251.61101
3.6 249.81293
3.8666666 250.48094
4.133333 252.20317
4.4 252.17722
4.6666665 252.1192
4.9333334 251.0891
5.2 252.3117
5.4666667 252.1391
5.733333 252.03067
6 252.04568
6.266667 252.03929
6.5333333 252.03166
6.8 251.82362
7.0666666 251.30768
7.3333335 251.87384
7.6 248.21156
7.866667 247.20737
8.133333 248.55981
8.4 248.5598
8.666667 248.5598
8.933333 248.5598
9.2 248.5598
9.466666 248.5598
9.733334 248.5598
10 248.5598
