READ SERR 1 2
@wdata.pco
!
2.00378 0.0024899244 -0.06366399 1
2.008755 0.0024850368 0.34656027 1
2.013725 0.0024850368 0.57541215 1
2.021185 0.0049749613 -0.7285847 1
2.02865 0.0024900436 0.43931994 1
2.0336251 0.0024849176 0.2985067 1
2.0386 0.0024900436 1.5369663 1
2.0460649 0.0049749613 -0.10745539 1
2.05602 0.0049800873 -1.0711101 1
2.06349 0.0024899244 0.35570914 1
2.06847 0.0024900436 0.34339187 1
2.07345 0.0024899244 1.6592463 1
2.07843 0.0024900436 2.2140212 1
2.0858998 0.004979968 -0.3832318 1
2.09586 0.0049800873 -1.4653654 1
2.1058202 0.004979968 -0.9915952 1
2.11329 0.0024900436 0.7241827 1
2.1207652 0.004984975 -1.4497502 1
2.12824 0.0024899244 0.38052717 1
2.135715 0.004984975 -0.46080753 1
2.14319 0.0024900436 0.98314315 1
2.1506648 0.004984975 0.6609054 1
2.158145 0.0024950504 0.9682726 1
2.16313 0.0024900436 1.530939 1
2.1681151 0.0024950504 1.8811909 1
2.1755953 0.004984975 -0.19368953 1
2.185565 0.004984975 0.057474174 1
2.19554 0.0049899817 0.08253908 1
2.2030249 0.0024949312 0.86781335 1
2.210505 0.004985094 0.885099 1
2.22048 0.0049899817 -1.5555658 1
2.2304602 0.0049899817 0.20551978 1
2.237945 0.0024949312 1.4310521 1
2.242935 0.0024950504 1.8339324 1
2.25042 0.0049899817 -0.4202416 1
2.2603998 0.0049899817 0.017315637 1
2.27038 0.004990101 0.2597281 1
2.2803602 0.0049899817 0.95257264 1
2.29034 0.0049899817 0.3304195 1
2.300325 0.0049949884 0.5735649 1
2.31031 0.0049899817 1.9657792 1
2.3202949 0.0049949884 -0.14842153 1
2.3302798 0.0049899817 0.74493426 1
2.3402648 0.0049949884 -0.40489733 1
2.3527498 0.007490039 -2.2555497 1
2.3677301 0.007490039 0.53452694 1
2.3802152 0.0049949884 -0.24221723 1
2.3927 0.0074899197 0.0068246312 1
2.4051847 0.0049949884 0.39466187 1
2.415175 0.0049949884 1.5200264 1
2.42517 0.004999995 0.557182 1
2.4376597 0.007490039 -0.99363226 1
2.4526448 0.0074950457 -1.3985684 1
2.467635 0.0074949265 -1.3167663 1
2.482625 0.007495165 -1.2377294 1
2.497615 0.0074949265 0.21614338 1
2.5101051 0.0049949884 0.28371388 1
2.5201 0.004999995 -0.09693409 1
2.5325952 0.0074950457 -1.5446193 1
2.5450902 0.004999995 0.39593548 1
2.5575852 0.0074950457 -1.0438906 1
2.572575 0.0074949265 -0.8341232 1
2.5850701 0.004999995 0.1643728 1
2.5975652 0.0074950457 -0.6349471 1
2.61256 0.0074999332 -0.67091763 1
2.6250548 0.0049949884 0.80695045 1
2.6350498 0.004999995 0.04998348 1
2.64505 0.0050001144 0.9475347 1
2.6550503 0.004999995 1.4766747 1
2.6650453 0.0049949884 1.0671264 1
2.6750402 0.004999995 1.2999519 1
2.68754 0.0074999332 -0.7226161 1
2.7000399 0.004999995 0.22840184 1
2.7100348 0.0049949884 0.7059437 1
2.72253 0.0075000525 0.17158157 1
2.7350302 0.004999995 0.50994486 1
2.750025 0.009994984 -1.9178859 1
2.76502 0.004999995 1.7630342 1
2.7750201 0.004999995 0.52747214 1
2.78752 0.0075000525 -0.054212283 1
2.8000202 0.004999995 1.2983369 1
2.81002 0.004999995 1.1635432 1
2.82252 0.0074999332 -0.54630136 1
2.8375149 0.0074950457 0.35459328 1
2.85001 0.004999995 1.9051414 1
2.86251 0.0074999332 0.487495 1
2.87501 0.0050001144 0.6755439 1
2.88751 0.0074999332 -0.9552723 1
2.9025102 0.0075000525 -0.92033565 1
2.91751 0.0074999332 0.2353083 1
2.93251 0.0075000525 0.3149432 1
2.94751 0.0074999332 -0.45738485 1
2.96001 0.004999995 1.5577233 1
2.9700098 0.004999995 1.1872145 1
2.98251 0.0075000525 -1.0737039 1
2.99751 0.0075000525 0.47038022 1
3.012505 0.0074949265 0.31215417 1
3.0275002 0.0075000525 -0.2812132 1
3.0425 0.0074999332 0.1325787 1
3.06 0.00999999 -0.6872542 1
3.0774999 0.0075000525 0.87257946 1
3.0900002 0.004999995 1.0775352 1
3.1 0.004999995 0.86922455 1
3.1125 0.0074999332 0.14681959 1
3.1275 0.0075000525 -0.086051874 1
3.1399999 0.004999995 1.0352359 1
3.15 0.004999995 1.2623721 1
3.1625 0.0075000525 -0.6428481 1
3.18 0.00999999 -1.2016371 1
3.1950002 0.004999995 1.8723509 1
3.205 0.004999995 1.3791156 1
3.2175 0.0074999332 -0.54981905 1
3.2325 0.0075000525 -0.283834 1
3.2475 0.0075000525 0.49735385 1
3.2625 0.0074999332 0.48586264 1
3.28 0.00999999 -1.4907868 1
3.2975001 0.0075000525 0.8547923 1
3.315 0.00999999 -1.165324 1
3.3325 0.0074999332 -0.16488354 1
3.35 0.00999999 -1.0115057 1
3.3674998 0.0075000525 1.0022815 1
3.3825002 0.0075000525 0.07000336 1
3.3975 0.0074999332 0.22701812 1
3.4099998 0.004999995 1.4165419 1
3.425 0.00999999 -0.5576417 1
3.4425 0.0075000525 0.71009856 1
3.4575 0.0074999332 0.076366074 1
3.475 0.00999999 -0.9238401 1
3.4924998 0.0075000525 0.72925645 1
3.51 0.00999999 -0.98440486 1
3.53 0.00999999 -0.95748204 1
3.5475001 0.0075000525 1.4920031 1
3.5625 0.0074999332 1.143838 1
3.58 0.00999999 -0.615947 1
3.6025 0.012500048 -1.50166 1
3.6225 0.0075000525 1.0953707 1
3.64 0.00999999 -0.6881425 1
3.6575 0.0074999332 1.5018989 1
3.675 0.00999999 -0.23738572 1
3.695 0.00999999 -0.688155 1
3.715 0.00999999 -0.035378035 1
3.7375 0.012500048 0.03489205 1
3.76 0.00999999 -0.28935885 1
3.7849998 0.014999986 -3.0849612 1
3.815 0.014999986 -2.6547725 1
3.8375 0.0075000525 0.6970778 1
3.855 0.00999999 1.190248 1
3.8725 0.0075000525 0.6776888 1
3.8875 0.0074999332 1.2227762 1
3.9025002 0.0075000525 0.7225085 1
3.9175 0.0074999332 1.0651646 1
3.9375 0.012500048 -0.7797311 1
3.96 0.00999999 0.63964915 1
3.9775 0.0074999332 1.8069333 1
3.9924998 0.0075000525 1.4449002 1
4.01 0.00999999 0.4796136 1
4.0325003 0.012500048 -0.8126859 1
4.0550003 0.00999999 0.2389728 1
4.075 0.00999999 -0.065895125 1
4.0950003 0.00999999 0.41494453 1
4.12 0.015000105 -1.6255498 1
4.1475 0.012499809 0.11526872 1
4.1675 0.0075001717 1.4903197 1
4.1875 0.012499809 -0.591374 1
4.21 0.00999999 0.1314907 1
4.2299995 0.00999999 0.031876292 1
4.25 0.010000229 0.8739385 1
4.2725 0.012499809 -0.2912176 1
4.295 0.00999999 0.4825931 1
4.3149996 0.00999999 0.93214273 1
4.3374996 0.012500048 -0.29727432 1
4.3625 0.012500048 -0.70660853 1
4.385 0.00999999 0.5704172 1
4.4049997 0.00999999 0.29001358 1
4.425 0.00999999 0.80246764 1
4.4449997 0.00999999 0.61971086 1
4.465 0.00999999 1.6760528 1
4.4849997 0.00999999 1.053775 1
4.5074997 0.012500048 -0.1699474 1
4.5275 0.0074999332 2.0294528 1
4.545 0.00999999 1.3474479 1
4.5649996 0.00999999 0.9814128 1
4.5874996 0.012500048 0.6118502 1
4.6125 0.012500048 -0.10328637 1
4.6324997 0.0074999332 1.6659614 1
4.6549997 0.015000105 -1.1163661 1
4.6775 0.0074999332 1.6832219 1
4.6949997 0.00999999 1.2964313 1
4.7174997 0.012500048 0.7882793 1
4.745 0.015000105 -1.0038295 1
4.7725 0.012499809 1.3221531 1
4.8 0.015000105 -0.07664798 1
4.8325 0.017499924 -1.0690875 1
4.8625 0.012500048 0.09805727 1
4.8900003 0.015000105 0.30552074 1
4.9225 0.017499924 -1.281879 1
4.9575 0.017499924 -1.4156042 1
4.9875 0.012500048 0.58951634 1
5.0125 0.012500048 0.34833896 1
5.04 0.0149998665 -0.02832716 1
5.0675 0.012500048 0.6168324 1
5.0975 0.017499924 -0.48127717 1
5.125 0.010000229 1.4865457 1
5.15 0.0149998665 0.48808783 1
5.1800003 0.015000105 1.2933393 1
5.21 0.0149998665 0.8377067 1
5.2425003 0.017500162 -0.37411252 1
5.2725 0.012499809 1.2433552 1
5.3 0.015000105 0.6080653 1
5.3325 0.017499924 0.07812227 1
5.365 0.015000105 0.39841998 1
5.395 0.0149998665 0.15510128 1
5.425 0.015000105 0.13996251 1
5.455 0.0149998665 0.8228543 1
5.49 0.02000022 -0.8009066 1
5.525 0.0149998665 0.799413 1
5.5550003 0.015000105 1.2015337 1
5.5875 0.017499924 0.10850547 1
5.62 0.015000105 0.8308832 1
5.6475 0.012499809 1.4587128 1
5.685 0.025000095 -1.3123262 1
5.7375 0.027499914 -1.4932424 1
5.7799997 0.015000105 1.0207092 1
5.81 0.0149998665 1.5280354 1
5.845 0.01999998 0.090490796 1
5.8774996 0.012500048 1.5949923 1
5.91 0.01999998 0.34999308 1
5.955 0.025000095 -1.1610236 1
6.0025 0.022500038 -0.43725535 1
6.04 0.0149998665 1.1851269 1
6.0699997 0.015000105 1.1484138 1
6.11 0.025000095 -0.55010426 1
6.1525 0.017499924 1.1093613 1
6.1925 0.022500038 0.124768175 1
6.24 0.024999857 -0.37774226 1
6.2875 0.022500038 0.35111853 1
6.3325 0.022500038 0.24962947 1
6.3824997 0.027499914 -0.6520225 1
6.435 0.025000095 -0.012764084 1
6.4775 0.017499924 1.7119278 1
6.515 0.01999998 1.0376803 1
6.5699997 0.035000086 -1.2779539 1
6.6324997 0.027499914 0.009154483 1
6.685 0.025000095 0.5704442 1
6.74 0.029999971 -0.28729153 1
6.8050003 0.035000086 -0.5083537 1
6.8725004 0.03250003 -0.38663566 1
6.925 0.01999998 1.7007785 1
6.98 0.034999847 -0.43528894 1
7.0525 0.037500143 -0.6605413 1
7.1275 0.037499905 -0.23134948 1
7.21 0.045000076 -0.78438836 1
7.295 0.03999996 -0.07585555 1
7.37 0.035000086 0.70842886 1
7.4425 0.037499905 0.39107478 1
7.5299997 0.049999952 -0.85743004 1
7.645 0.06500006 -1.7447997 1
7.76 0.049999952 -0.051100142 1
8.045 0.2349999 -0.5236523 1
8.3375 0.057500362 0.9879011 1
8.4625 0.06749964 -0.26403743 1
8.575 0.045000076 1.1240097 1
8.752501 0.13250017 -0.22237557 1
8.98 0.09499979 -0.12592806 1
9.157499 0.08249998 0.6936844 1
9.42 0.1800003 0.8220055 1
9.7025 0.10249996 0.76630384 1
