@wdata.pco
!
2 4.4093595
2.2666667 4.400247
2.5333333 3.494052
2.8 3.6817775
3.0666666 4.5890856
3.3333333 4.2171016
3.6 3.9096029
3.8666666 3.758592
4.133333 4.178174
4.4 4.193819
4.6666665 4.170583
4.9333334 3.9954615
5.2 3.9188747
5.4666667 3.892506
5.733333 3.8914533
6 3.901768
6.266667 3.9021232
6.5333333 3.8986974
6.8 3.8954484
7.0666666 3.8949537
7.3333335 3.895731
7.6 3.9394238
7.866667 3.975803
8.133333 3.8732827
8.4 3.8586783
8.666667 3.7880635
8.933333 3.7789116
9.2 3.7788117
9.466666 3.7787879
9.733334 3.778098
10 3.778042
