@wdata.pco
!
2 129.54697
2.2666667 130.3455
2.5333333 129.75491
2.8 129.70366
3.0666666 129.7027
3.3333333 129.69806
3.6 126.06865
3.8666666 128.5417
4.133333 128.91455
4.4 130.14809
4.6666665 129.8501
4.9333334 130.2128
5.2 129.87833
5.4666667 129.75172
5.733333 129.74455
6 129.75378
6.266667 129.69353
6.5333333 129.98843
6.8 129.73456
7.0666666 129.73407
7.3333335 129.73386
7.6 126.84909
7.866667 124.5553
8.133333 125.89244
8.4 125.16456
8.666667 125.1493
8.933333 125.14875
9.2 125.14844
9.466666 125.14813
9.733334 125.14784
10 125.14765
