READ SERR 1 2
@wdata.pco
!
2.00378 0.0024899244 0.20248213 1
2.008755 0.0024850368 0.14814407 1
2.013725 0.0024850368 2.4097984 1
2.0187001 0.0024899244 0.9698998 1
2.026165 0.0049750805 -0.70511985 1
2.0336251 0.0024849176 0.49365222 1
2.0386 0.0024900436 -0.14465895 1
2.04358 0.0024899244 0.13286315 1
2.051045 0.0049750805 -0.13820875 1
2.0609999 0.004979968 -0.17326427 1
2.06847 0.0024900436 -0.024150273 1
2.07345 0.0024899244 0.8884777 1
2.0809197 0.004979968 -2.0933073 1
2.0883899 0.0024900436 -0.024701249 1
2.09586 0.0049800873 0.6738234 1
2.1058202 0.004979968 -1.6826738 1
2.11329 0.0024900436 1.8512669 1
2.1207652 0.004984975 -0.3332107 1
2.12824 0.0024899244 0.533497 1
2.135715 0.004984975 0.4575457 1
2.14319 0.0024900436 0.81413454 1
2.1506648 0.004984975 -0.3731349 1
2.160635 0.004985094 -0.5504354 1
2.1681151 0.0024950504 1.6419947 1
2.1755953 0.004984975 -0.59162307 1
2.183075 0.0024949312 2.0250418 1
2.190555 0.004984975 -0.35671324 1
2.20053 0.0049899817 1.3932157 1
2.210505 0.004985094 -1.2299666 1
2.22048 0.0049899817 0.16762185 1
2.2304602 0.0049899817 0.9310711 1
2.237945 0.0024949312 1.9240097 1
2.242935 0.0024950504 2.273378 1
2.25042 0.0049899817 -1.3171042 1
2.2603998 0.0049899817 0.14909025 1
2.27038 0.004990101 0.78049314 1
2.2803602 0.0049899817 0.30672655 1
2.2878451 0.0024950504 1.6346407 1
2.29533 0.0049899817 1.7525064 1
2.305315 0.0049949884 2.9074721 1
2.3153 0.0049899817 -0.6749048 1
2.325285 0.0049949884 0.875866 1
2.3352752 0.0049949884 -0.056424186 1
2.3452601 0.0049899817 -0.6479351 1
2.355245 0.0049949884 -0.094903834 1
2.3677301 0.007490039 -0.94188815 1
2.3802152 0.0049949884 -0.022174904 1
2.390205 0.0049949884 1.4492396 1
2.4001951 0.0049949884 0.24223532 1
2.4101849 0.0049949884 0.07610924 1
2.420175 0.0049949884 -0.15817672 1
2.4326649 0.0074949265 -0.13366371 1
2.44765 0.007490039 -0.6296983 1
2.462635 0.0074950457 -0.59322315 1
2.477625 0.0074950457 -0.7234148 1
2.49012 0.004999995 -0.05504106 1
2.502615 0.0074950457 -0.7793428 1
2.5151052 0.0049949884 0.4173623 1
2.527595 0.0074949265 -0.093670644 1
2.5425901 0.0075000525 0.62685174 1
2.5550852 0.0049949884 1.0200121 1
2.5650802 0.004999995 0.27174202 1
2.5750751 0.0049949884 1.0426934 1
2.5850701 0.004999995 0.4440221 1
2.59507 0.004999995 0.5456766 1
2.607565 0.0074950457 -1.1380267 1
2.62006 0.004999995 0.5960457 1
2.632555 0.0074949265 -0.26976544 1
2.64755 0.0075000525 -1.4097744 1
2.6625452 0.0074950457 -0.07773952 1
2.67754 0.0074999332 -1.8171878 1
2.69004 0.004999995 0.83992875 1
2.7025352 0.0074950457 0.4463303 1
2.71753 0.0074999332 -1.5628964 1
2.73253 0.0075000525 -0.81475013 1
2.74503 0.004999995 1.2062011 1
2.757525 0.0074950457 1.2763989 1
2.77252 0.0074999332 1.2336824 1
2.78752 0.0075000525 -0.55151343 1
2.8000202 0.004999995 1.1119686 1
2.81002 0.004999995 1.1463202 1
2.82252 0.0074999332 0.6480952 1
2.8375149 0.0074950457 0.40247202 1
2.85001 0.004999995 2.227099 1
2.86251 0.0074999332 -0.81876767 1
2.87751 0.0075000525 -1.0425472 1
2.89251 0.0075000525 -1.030485 1
2.90751 0.0074999332 0.037194464 1
2.92001 0.004999995 1.4251223 1
2.9300098 0.004999995 1.6066173 1
2.9425101 0.0075000525 0.6546771 1
2.95751 0.0074999332 -1.1346782 1
2.9725099 0.0075000525 0.33043954 1
2.9850101 0.004999995 0.99963343 1
2.99501 0.004999995 0.8073379 1
3.007505 0.0074950457 -0.5402202 1
3.0225 0.0074999332 -1.0109892 1
3.0375 0.0075000525 0.85902935 1
3.0500002 0.004999995 0.86418235 1
3.0625 0.0074999332 -0.68597907 1
3.0749998 0.004999995 1.1043098 1
3.0875 0.0075000525 -0.5763086 1
3.1025 0.0074999332 0.08582021 1
3.1174998 0.0075000525 -0.2783947 1
3.135 0.00999999 -1.0260152 1
3.1525002 0.0075000525 0.85614514 1
3.17 0.00999999 -1.1551609 1
3.1875 0.0074999332 0.14130092 1
3.2024999 0.0075000525 0.9114589 1
3.2150002 0.004999995 1.5752636 1
3.225 0.004999995 1.6766449 1
3.2425 0.012500048 -2.4558 1
3.265 0.00999999 -0.38451976 1
3.2825 0.0074999332 0.5985523 1
3.3 0.00999999 -1.2299638 1
3.32 0.00999999 -0.8477497 1
3.3375 0.0075000525 0.6774548 1
3.355 0.00999999 0.5079667 1
3.3725 0.0075000525 -0.07563504 1
3.3875 0.0074999332 1.1119287 1
3.405 0.00999999 -1.5940589 1
3.4225001 0.0075000525 0.3230715 1
3.4375 0.0074999332 0.46174663 1
3.4524999 0.0075000525 0.12812975 1
3.47 0.00999999 0.47195873 1
3.49 0.00999999 -0.07419009 1
3.51 0.00999999 -1.0048223 1
3.53 0.00999999 -0.6709835 1
3.5475001 0.0075000525 0.9950617 1
3.565 0.00999999 -0.8474122 1
3.5825 0.0074999332 0.2065311 1
3.5974998 0.0075000525 0.75593 1
3.615 0.00999999 0.6465715 1
3.6375 0.012500048 -1.2562575 1
3.66 0.00999999 -0.58949035 1
3.6825 0.0124999285 -1.2569151 1
3.7024999 0.0075000525 0.60985166 1
3.7175 0.0074999332 1.4207708 1
3.7375 0.012500048 -1.5167577 1
3.76 0.00999999 0.6733951 1
3.78 0.00999999 0.022693017 1
3.8049998 0.014999986 -1.7243669 1
3.8249998 0.004999995 2.79266 1
3.84 0.00999999 0.1583016 1
3.86 0.00999999 0.47776967 1
3.88 0.01000011 -0.18828467 1
3.9 0.00999999 0.7804403 1
3.92 0.00999999 1.156799 1
3.94 0.00999999 0.3191246 1
3.9575 0.0074999332 1.3606334 1
3.9775 0.012500048 -0.6574436 1
4 0.01000011 0.6322173 1
4.0200005 0.00999999 0.38188508 1
4.04 0.00999999 0.3094157 1
4.0625 0.012499809 -0.54104096 1
4.085 0.00999999 0.24792829 1
4.1099997 0.015000105 -1.397417 1
4.1375 0.012500048 0.05714424 1
4.1625004 0.012500048 -0.714543 1
4.1875 0.012499809 0.0024218005 1
4.215 0.015000105 -1.4326397 1
4.2425003 0.012500048 -0.5858936 1
4.2650003 0.00999999 0.7559023 1
4.2875004 0.012500048 -0.24483506 1
4.3100004 0.00999999 0.78426653 1
4.3375 0.017499924 -0.85508573 1
4.3675003 0.012500048 -0.075311564 1
4.3925 0.012500048 0.5722101 1
4.4175 0.012499809 0.7734429 1
4.4425 0.012500048 0.14705728 1
4.465 0.00999999 0.8088588 1
4.4849997 0.00999999 0.8388356 1
4.51 0.015000105 -0.18457615 1
4.535 0.00999999 1.2901659 1
4.5625 0.017499924 -1.6552553 1
4.5924997 0.012500048 -0.24850583 1
4.615 0.00999999 1.1827768 1
4.6375 0.012500048 -0.18756641 1
4.6625004 0.012500048 1.0246081 1
4.6850004 0.00999999 0.84356385 1
4.7075 0.012499809 0.0312768 1
4.7299995 0.00999999 1.0647984 1
4.755 0.015000105 0.6076794 1
4.785 0.015000105 0.49608335 1
4.8075 0.0074999332 1.9285741 1
4.8325 0.017499924 -1.1447773 1
4.8675003 0.017500162 0.10162673 1
4.9025 0.017499924 -1.2263199 1
4.9375 0.017499924 -1.1690542 1
4.975 0.01999998 -1.047936 1
5.005 0.00999999 1.5501122 1
5.0325003 0.017500162 0.18646556 1
5.065 0.0149998665 0.9586527 1
5.0924997 0.012500048 1.14233 1
5.12 0.015000105 0.20092647 1
5.1525 0.017499924 -0.62235737 1
5.185 0.0149998665 0.53360146 1
5.215 0.015000105 0.17976534 1
5.2425003 0.012500048 1.2626603 1
5.27 0.0149998665 0.29805905 1
5.2974997 0.012500048 1.3298767 1
5.325 0.015000105 0.5728146 1
5.3525 0.012499809 1.7935531 1
5.3824997 0.017500162 -0.2788491 1
5.415 0.0149998665 0.40588933 1
5.455 0.025000095 -1.3548477 1
5.4975 0.017499924 0.46692288 1
5.5325003 0.017500162 -0.16850235 1
5.5600004 0.00999999 2.0901365 1
5.59 0.01999998 -0.45241663 1
5.63 0.01999998 -0.3894588 1
5.67 0.01999998 -0.34199375 1
5.71 0.01999998 -0.057813644 1
5.745 0.015000105 1.6295125 1
5.78 0.01999998 0.23310679 1
5.8225 0.0224998 -0.5418109 1
5.8675 0.022500038 -0.46717083 1
5.91 0.01999998 0.58109957 1
5.9525 0.022500038 -0.2585853 1
5.995 0.01999998 1.1263121 1
6.0299997 0.015000105 1.4058409 1
6.0625 0.017499924 0.71553457 1
6.0975 0.017499924 1.416501 1
6.1324997 0.017500162 0.96909493 1
6.175 0.024999857 -0.43888593 1
6.23 0.03000021 -1.4977367 1
6.2725 0.012499809 2.2859714 1
6.31 0.025000095 -0.16785845 1
6.3625 0.027499914 -0.42172596 1
6.4175 0.027500153 0.89325297 1
6.465 0.01999998 1.2838712 1
6.505 0.01999998 1.0783886 1
6.5425 0.017499924 1.4832768 1
6.59 0.029999971 -0.19845678 1
6.6499996 0.029999971 -0.15184313 1
6.7 0.01999998 1.271592 1
6.7425 0.022500038 1.764341 1
6.795 0.029999971 0.53940475 1
6.865 0.0400002 -1.0791283 1
6.9300003 0.024999857 0.7840085 1
6.9775 0.022500038 1.3755305 1
7.0325003 0.03250003 0.13665682 1
7.0875 0.022500038 1.6089098 1
7.1400003 0.029999971 0.7980547 1
7.2025003 0.03250003 0.82567644 1
7.2725 0.037499905 0.31410667 1
7.34 0.029999971 0.8597797 1
7.4075003 0.037500143 0.7209029 1
7.49 0.044999838 0.05928817 1
7.575 0.03999996 0.7828906 1
7.6875 0.07250023 -2.11584 1
7.8075 0.047499895 0.121018775 1
8.085 0.22999978 0.07237181 1
8.379999 0.06500006 -0.10053866 1
8.4825 0.03750038 1.9394109 1
8.637501 0.11749983 -0.48312622 1
8.9475 0.19250011 -1.4836372 1
9.39 0.25 -1.7552217 1
9.77 0.12999964 -0.36947173 1
