@wdata.pco
!
2 270.96054
2.2666667 270.68735
2.5333333 270.67664
2.8 270.63434
3.0666666 270.40753
3.3333333 269.26367
3.6 269.44128
3.8666666 270.55316
4.133333 268.15805
4.4 270.5508
4.6666665 270.5431
4.9333334 268.18927
5.2 270.62534
5.4666667 270.4911
5.733333 270.53574
6 270.5361
6.266667 270.41083
6.5333333 270.79953
6.8 270.614
7.0666666 270.5971
7.3333335 270.5939
7.6 270.03833
7.866667 268.606
8.133333 269.07166
8.4 269.07166
8.666667 269.07166
8.933333 269.07166
9.2 269.07166
9.466666 269.07166
9.733334 269.07166
10 269.07166
