READ SERR 1 2
@wdata.pco
!
2.0062652 0.0049749613 1.3819612 1
2.0187001 0.007459998 -0.13662161 1
2.031135 0.0049749613 0.94005644 1
2.0435748 0.007465005 -0.35730028 1
2.05602 0.0049800873 2.0692947 1
2.06847 0.0074698925 -0.6439793 1
2.0809197 0.004979968 1.6878271 1
2.09337 0.007470131 1.3599982 1
2.1083102 0.0074700117 0.6492454 1
2.123255 0.0074748993 -0.5045184 1
2.14319 0.012459993 -2.6487687 1
2.16313 0.0074801445 0.29506636 1
2.1805801 0.00996995 -0.08784684 1
2.198035 0.007484913 0.6776728 1
2.215495 0.009975076 -0.8170217 1
2.23545 0.009979963 0.0057347063 1
2.25541 0.009979963 -0.095550224 1
2.2753701 0.0099800825 0.4849399 1
2.295335 0.00998497 0.559264 1
2.3202949 0.014974952 -0.34061998 1
2.35025 0.014980078 -0.44432518 1
2.37522 0.009989977 1.3412061 1
2.40269 0.017479897 -0.2593963 1
2.43516 0.014990091 0.7235842 1
2.4626398 0.012489915 0.910102 1
2.49262 0.017490149 -0.021497894 1
2.5251002 0.014989972 -0.03187568 1
2.5550852 0.014994979 0.0515565 1
2.5775752 0.0074950457 2.2917182 1
2.6000652 0.014994979 0.40985522 1
2.630055 0.014994979 0.29533738 1
2.665045 0.019994974 -0.9371592 1
2.697535 0.012495041 1.2191771 1
2.72753 0.017499924 0.67777675 1
2.762525 0.017495036 0.21937981 1
2.810015 0.029994965 -2.2562087 1
2.85501 0.014999986 1.1173116 1
2.8800101 0.01000011 2.2638745 1
2.9025102 0.0124999285 1.9252547 1
2.9425101 0.027500033 -0.9609092 1
2.99001 0.01999998 0.29888517 1
3.040005 0.029994965 -1.5684692 1
3.085 0.014999986 1.9475297 1
3.12 0.0200001 0.70409864 1
3.165 0.024999976 0.5805927 1
3.2150002 0.024999976 0.3393417 1
3.2725 0.03250003 -0.92672986 1
3.3325 0.027499914 0.10497164 1
3.3874998 0.027500033 0.21148793 1
3.4425 0.027500033 0.3740415 1
3.5 0.029999971 0.22054084 1
3.5675 0.037500024 -0.620724 1
3.655 0.049999952 -1.969007 1
3.7475 0.04250002 -0.23923172 1
3.83 0.03999996 -0.14782311 1
3.9025 0.03250003 0.85385597 1
3.9775 0.04250002 0.21501844 1
4.0525 0.03250003 1.5429381 1
4.1425 0.057499886 -1.0664353 1
4.25 0.05000019 0.34797862 1
4.3450003 0.044999838 0.83447 1
4.46 0.07000017 -1.2513436 1
4.5950003 0.06499982 0.025644755 1
4.71 0.05000019 0.9273118 1
4.8375 0.07749987 -0.65875596 1
5.01 0.09500003 -1.3065361 1
5.1549997 0.049999952 1.6678463 1
5.2675 0.0625 1.1867838 1
5.465 0.13499999 -1.7728915 1
5.6875 0.087500095 0.7913876 1
5.84 0.06500006 1.9215559 1
6.0375004 0.13249993 -0.29871058 1
6.3199997 0.14999986 0.0010561746 1
6.5699997 0.10000014 1.8095708 1
6.8525 0.18249989 0.26761892 1
7.2574997 0.22250009 0.41494098 1
7.6775 0.19749999 0.1481059 1
9.0075 0.77750015 0.5206767 1
