@wdata.pco
!
2 201.49162
2.2666667 201.46242
2.5333333 201.21469
2.8 200.10225
3.0666666 201.38356
3.3333333 200.50574
3.6 201.92145
3.8666666 201.32587
4.133333 201.27669
4.4 201.30489
4.6666665 201.2824
4.9333334 201.28244
5.2 201.28282
5.4666667 200.22311
5.733333 200.94623
6 193.91785
6.266667 201.466
6.5333333 201.33083
6.8 201.30739
7.0666666 201.30301
7.3333335 201.29173
7.6 201.29137
7.866667 200.06882
8.133333 199.35214
8.4 199.34758
8.666667 199.34607
8.933333 199.34595
9.2 199.34592
9.466666 199.34589
9.733334 199.34586
10 199.34583
