READ SERR 1 2
@wdata.pco
!
2.016215 0.014925003 0.33876696 1
2.04358 0.012439966 0.3800555 1
2.07096 0.014939904 -0.07005714 1
2.103335 0.017435074 -0.81363195 1
2.1357198 0.014949918 0.5900358 1
2.165625 0.014955163 0.1635548 1
2.20053 0.019949913 -0.3659573 1
2.237945 0.017464995 0.57254475 1
2.272875 0.017465115 0.4736653 1
2.3103101 0.01996994 0.3648571 1
2.35525 0.024969935 -0.23903635 1
2.43767 0.057450056 -0.47579384 1
2.5201051 0.024985075 0.26879275 1
2.60007 0.05497992 -0.35048667 1
2.715035 0.05998504 -0.1836973 1
2.79502 0.01999998 1.4330386 1
2.842515 0.027494907 0.36860102 1
2.93751 0.067500114 0.040956322 1
3.027505 0.022494912 1.3049093 1
3.08 0.029999971 0.80210793 1
3.1875 0.077500105 -0.37414616 1
3.2925 0.027499914 1.0004796 1
3.4 0.08000004 -0.05839148 1
3.5575 0.077499986 0.47381565 1
3.8 0.16499996 -1.6310055 1
4.0625 0.09749997 0.58140165 1
4.2574997 0.097500086 0.46622887 1
4.4700003 0.11500001 -0.056892306 1
4.6949997 0.109999895 0.7031397 1
4.915 0.11000013 1.0343075 1
5.1549997 0.12999988 0.6665109 1
5.49 0.20500016 0.6806881 1
6.23 0.53499985 0.3232494 1
7.9349995 1.1699998 0.6681761 1
9.525 0.42000008 -1.4763925 1
