@wdata.pco
!
2 44.084534
2.2666667 44.50747
2.5333333 44.74861
2.8 42.00291
3.0666666 41.997635
3.3333333 41.991497
3.6 41.857185
3.8666666 39.93271
4.133333 39.39727
4.4 42.100574
4.6666665 42.06507
4.9333334 42.063797
5.2 42.053894
5.4666667 41.265858
5.733333 41.42068
6 41.846874
6.266667 41.846607
6.5333333 41.781128
6.8 41.751602
7.0666666 41.846462
7.3333335 41.27846
7.6 27.553078
7.866667 27.107801
8.133333 25.132357
8.4 25.086432
8.666667 25.084213
8.933333 25.083286
9.2 25.082788
9.466666 25.082468
9.733334 25.082235
10 25.08205
