@wdata.pco
!
2 190.2401
2.2666667 188.09387
2.5333333 191.46066
2.8 190.7483
3.0666666 190.09906
3.3333333 188.5104
3.6 190.07141
3.8666666 189.67126
4.133333 190.14775
4.4 190.44379
4.6666665 190.24811
4.9333334 189.84422
5.2 190.26405
5.4666667 190.25009
5.733333 190.24771
6 187.14928
6.266667 190.60371
6.5333333 188.57375
6.8 190.32077
7.0666666 190.30412
7.3333335 190.239
7.6 190.13538
7.866667 190.12009
8.133333 190.18369
8.4 190.18369
8.666667 190.18369
8.933333 190.18369
9.2 190.18369
9.466666 190.18367
9.733334 190.18367
10 190.18367
