READ SERR 1 2
@wdata.pco
!
2.0062652 0.0049749613 1.8515992 1
2.0162148 0.0049749613 1.4853445 1
2.026165 0.0049750805 -0.23083818 1
2.0361152 0.0049749613 2.511758 1
2.0460649 0.0049749613 -1.2365648 1
2.05602 0.0049800873 -0.25376514 1
2.06598 0.004979968 0.84500504 1
2.0759401 0.004979968 -0.17426631 1
2.0858998 0.004979968 -0.52422434 1
2.09835 0.007470131 0.41760764 1
2.1108003 0.004979968 0.07741485 1
2.1207652 0.004984975 1.5089741 1
2.1307302 0.004979968 -0.5290831 1
2.140695 0.004984975 0.65574133 1
2.1506648 0.004984975 -0.09973782 1
2.16313 0.0074801445 -1.8355873 1
2.1755953 0.004984975 0.7235227 1
2.18806 0.007479906 -0.17186281 1
2.20053 0.0049899817 0.43634462 1
2.2129998 0.0074800253 0.19690652 1
2.2279649 0.007485032 -0.31288162 1
2.242935 0.007484913 -0.019565236 1
2.257905 0.007485032 -0.10488289 1
2.272875 0.0074851513 0.5207234 1
2.29284 0.012479901 -2.0126698 1
2.315305 0.00998497 -0.25348353 1
2.33278 0.007490039 0.053276822 1
2.34776 0.0074899197 0.99281967 1
2.36274 0.007490039 0.50296783 1
2.382715 0.012485027 -2.4821377 1
2.40269 0.0074899197 1.1991605 1
2.415175 0.0049949884 2.1226776 1
2.4276648 0.0074950457 0.62276894 1
2.44515 0.009989977 -0.88481843 1
2.4651349 0.009994984 -0.16764018 1
2.485125 0.009995103 -0.1408325 1
2.50511 0.009989977 0.12656847 1
2.525095 0.009994984 0.42178693 1
2.545085 0.009995103 0.398846 1
2.56258 0.0074999332 1.014347 1
2.580075 0.009994984 -0.6039844 1
2.5975652 0.0074950457 1.8675771 1
2.61256 0.0074999332 1.747863 1
2.635055 0.014995098 -1.2741432 1
2.657545 0.0074949265 1.0401402 1
2.67504 0.00999999 -0.23389587 1
2.697535 0.012495041 -0.961064 1
2.72253 0.0124999285 -0.83466864 1
2.747525 0.012495041 -0.47232264 1
2.77252 0.012500048 -0.7923444 1
2.79502 0.00999999 1.1364444 1
2.81502 0.00999999 0.44218776 1
2.8375149 0.012494922 -0.35595348 1
2.86001 0.00999999 0.45251215 1
2.88501 0.015000105 -0.2657767 1
2.91001 0.00999999 0.841434 1
2.93251 0.0124999285 -0.008601632 1
2.95751 0.012500048 0.2505425 1
2.9850101 0.014999986 -0.89570206 1
3.012505 0.012495041 0.3390275 1
3.0375 0.0124999285 0.25317597 1
3.0625 0.012500048 0.01238736 1
3.0900002 0.014999986 -0.7111958 1
3.1225 0.017500043 -1.4250185 1
3.1550002 0.014999986 0.67848605 1
3.1925 0.022499919 -2.0823276 1
3.225 0.00999999 1.5547084 1
3.2475 0.012500048 0.8838011 1
3.275 0.014999986 0.20600441 1
3.3075 0.017500043 -0.44506258 1
3.3400002 0.014999986 0.40664622 1
3.37 0.014999986 1.0468209 1
3.4025002 0.017500043 0.29475057 1
3.435 0.014999986 0.6786347 1
3.4675 0.017499924 0.23538877 1
3.505 0.0200001 -0.6389768 1
3.5425 0.017499924 0.10513237 1
3.5774999 0.017500043 0.2231092 1
3.6125002 0.017500043 1.225931 1
3.645 0.014999986 0.9675272 1
3.68 0.01999998 -0.18494922 1
3.7175 0.017499924 0.4856876 1
3.7575 0.022500038 0.028867645 1
3.795 0.014999986 1.2726156 1
3.83 0.01999998 0.47908208 1
3.8725 0.022500038 0.1207064 1
3.9099998 0.014999986 1.7567011 1
3.955 0.029999971 -0.7776402 1
4.0025 0.017500043 1.1313765 1
4.045 0.025000095 0.04327978 1
4.0950003 0.024999857 0.24787752 1
4.14 0.01999998 1.5037994 1
4.1925 0.03250003 -0.3585018 1
4.2475 0.022500038 0.9003508 1
4.3 0.029999971 0.09213455 1
4.3599997 0.029999971 0.08680107 1
4.4125 0.022500038 1.2835395 1
4.4624996 0.027499914 0.6475912 1
4.5175 0.027500153 0.9920261 1
4.58 0.034999847 0.12539214 1
4.6549997 0.0400002 -0.24990527 1
4.74 0.044999838 -0.7709193 1
4.83 0.045000076 -0.6520157 1
4.9224997 0.047499895 -0.5732423 1
5.0325 0.0625 -1.6547158 1
5.1324997 0.037500143 1.2486559 1
5.2174997 0.047499895 0.3937083 1
5.3225 0.057500124 -0.15934469 1
5.4425 0.0625 -0.24344659 1
5.5625 0.057499886 0.7028271 1
5.6825 0.0625 0.21989389 1
5.8075 0.0625 0.5879331 1
5.9725 0.10249996 -1.2134271 1
6.2025 0.12750006 -0.9776278 1
6.4325 0.10249996 0.38872916 1
6.6525 0.11750007 0.29493302 1
6.885 0.11500001 1.1030881 1
7.385 0.385 -0.12791285 1
8.6125 0.8425 -0.40960664 1
