READ SERR 1 2
@wdata.pco
!
2.00378 0.0024899244 0.09548636 0.015687328 0.09154075
2.008755 0.0024850368 0.09771716 0.01592617 0.09095289
2.013725 0.0024850368 0.08242437 0.014651437 0.0903722
2.0187001 0.0024899244 0.06767287 0.0132243745 0.08979753
2.023675 0.0024850368 0.09516836 0.015720895 0.08921888
2.02865 0.0024900436 0.074627616 0.013942432 0.08864208
2.0336251 0.0024849176 0.08038522 0.014425773 0.08807359
2.0386 0.0024900436 0.10344932 0.016291805 0.08749773
2.04358 0.0024899244 0.10753226 0.016690116 0.08693102
2.048555 0.0024850368 0.11827615 0.017481003 0.086359285
2.05353 0.0024900436 0.07275698 0.013704302 0.08578766
2.05851 0.0024900436 0.11633595 0.017255317 0.085217275
2.06349 0.0024899244 0.092774294 0.015480622 0.08464953
2.06847 0.0024900436 0.10073739 0.016092883 0.08407261
2.07345 0.0024899244 0.080391854 0.014395783 0.08350152
2.07843 0.0024900436 0.06750137 0.013224811 0.08291942
2.0834098 0.0024899244 0.07225566 0.013708056 0.082341745
2.0883899 0.0024900436 0.087514244 0.01505704 0.08175164
2.09337 0.0024900436 0.07666651 0.014175564 0.08116386
2.09835 0.0024900436 0.08379275 0.014847302 0.0805621
2.1033301 0.0024900436 0.104478665 0.016496908 0.07995669
2.1083102 0.0024899244 0.09514982 0.015689133 0.07934672
2.11329 0.0024900436 0.07750781 0.01417057 0.07871953
2.1182752 0.0024949312 0.057382304 0.012182079 0.078088306
2.12326 0.0024900436 0.06750137 0.013224811 0.077437215
2.12824 0.0024899244 0.08446983 0.014844199 0.07678054
2.13322 0.0024900436 0.087514244 0.01505704 0.07610083
2.138205 0.0024949312 0.1132335 0.017035022 0.075410575
2.14319 0.0024900436 0.062077507 0.012728382 0.07469486
2.1481748 0.0024949312 0.06348701 0.012961162 0.07396556
2.1531599 0.0024900436 0.07326176 0.013701202 0.07320658
2.158145 0.0024950504 0.06719799 0.0131993415 0.07242773
2.16313 0.0024900436 0.06800615 0.0132216 0.07162699
2.1681151 0.0024950504 0.054001383 0.011919964 0.070791915
2.1731 0.0024899244 0.057161156 0.012208895 0.069936216
2.178085 0.0024950504 0.07972292 0.014369151 0.0690452
2.183075 0.0024949312 0.09479094 0.015658548 0.068130374
2.18806 0.0024900436 0.08089278 0.014392143 0.06718124
2.1930451 0.0024949312 0.07989466 0.014368856 0.06620988
2.198035 0.0024950504 0.049595933 0.011361517 0.06520358
2.2030249 0.0024949312 0.07702011 0.014144803 0.06417746
2.20801 0.0024900436 0.09565005 0.015685674 0.06312297
2.212995 0.0024950504 0.05958229 0.012445466 0.062050804
2.2179852 0.0024949312 0.051801134 0.011644646 0.0609631
2.222975 0.0024950504 0.07007241 0.013439143 0.059856523
2.2279649 0.0024949312 0.07718804 0.014143807 0.058746673
2.2354498 0.0049899817 0.0533211 0.008329805 0.05707066
2.24543 0.0049899817 0.06009736 0.008895118 0.05485442
2.252915 0.0024950504 0.052470345 0.011639245 0.05322305
2.2603998 0.0049899817 0.04037606 0.007300356 0.051648155
2.2678847 0.0024949312 0.052304924 0.0116410125 0.05012983
2.2728748 0.0024951696 0.061949976 0.012702233 0.049158912
2.2803602 0.0049899817 0.042736895 0.007403696 0.04778272
2.29034 0.0049899817 0.04341847 0.0075149997 0.046083756
2.300325 0.0049949884 0.045827154 0.0077191293 0.04455707
2.31031 0.0049899817 0.04485571 0.007620517 0.04320536
2.317795 0.0024950504 0.051294893 0.011647721 0.04229812
2.325285 0.0049949884 0.04032573 0.007174604 0.041493844
2.3352752 0.0049949884 0.04320719 0.007508404 0.0405471
2.3427649 0.0024949312 0.049094513 0.0113657825 0.039926462
2.347755 0.0024950504 0.052302424 0.011640456 0.039554205
2.355245 0.0049949884 0.03813502 0.007067135 0.039058838
2.3652349 0.0049949884 0.040587224 0.0072915913 0.03848731
2.375225 0.0049949884 0.049379647 0.008026822 0.038010944
2.3852148 0.0049949884 0.035011783 0.0068394286 0.03761499
2.3951998 0.0049899817 0.04147745 0.0074108336 0.03728462
2.4051847 0.0049949884 0.043123312 0.0075088725 0.037004888
2.415175 0.0049949884 0.024102671 0.005680157 0.036762267
2.42517 0.004999995 0.040797967 0.007282844 0.036543928
2.435165 0.0049949884 0.03661534 0.006953961 0.03633939
2.445155 0.0049951077 0.042105902 0.007399427 0.036139168
2.455145 0.0049949884 0.0293426 0.0062194727 0.03593928
2.467635 0.0074949265 0.0271677 0.004936527 0.03567955
2.480125 0.0049951077 0.030777665 0.0063461624 0.035406433
2.49012 0.004999995 0.039866377 0.0071698683 0.03517653
2.500115 0.0049949884 0.04025171 0.0072935205 0.034936935
2.5101051 0.0049949884 0.0410905 0.007288696 0.03468841
2.5201 0.004999995 0.03024481 0.0063432804 0.034431826
2.5276 0.0025000572 0.04949661 0.011338764 0.034234297
2.5350952 0.0049949884 0.03213032 0.006471213 0.034035154
2.5450902 0.004999995 0.02939701 0.0062126797 0.033765137
2.5550852 0.0049949884 0.03653146 0.006954467 0.033492476
2.5650802 0.004999995 0.037416622 0.006941942 0.033218373
2.5750751 0.0049949884 0.040671106 0.007291109 0.032944
2.5850701 0.004999995 0.03421272 0.0067109843 0.032669853
2.59507 0.004999995 0.037081443 0.006943965 0.032395806
2.6050649 0.0049949884 0.03449865 0.0067161396 0.032121707
2.61256 0.0025000572 0.048993852 0.011342479 0.03191464
2.62006 0.004999995 0.023910945 0.005675706 0.0317077
2.630055 0.0049949884 0.031710926 0.0064739306 0.031427898
2.64005 0.004999995 0.039531194 0.0071718264 0.031142997
2.6500502 0.004999995 0.03699765 0.0069444706 0.030851124
2.6600451 0.0049949884 0.03069452 0.0063468684 0.030551003
2.6700401 0.004999995 0.026183257 0.005808106 0.030240888
2.68254 0.0075000525 0.02399455 0.004633653 0.029837165
2.69754 0.0074999332 0.018306732 0.0040578833 0.029331943
2.7100348 0.0049949884 0.02562235 0.0058181616 0.02889486
2.7200298 0.004999995 0.025429104 0.0058135437 0.02853801
2.73003 0.004999995 0.026099462 0.0058087106 0.028178547
2.7400298 0.004999995 0.029732192 0.006210419 0.027821178
2.7525249 0.0074950457 0.026545797 0.0048622913 0.027385281
2.76502 0.004999995 0.025512898 0.0058129397 0.026968172
2.7775202 0.0075000525 0.016896738 0.0038760675 0.02657939
2.79252 0.0074999332 0.023429727 0.0045544044 0.026154498
2.8050199 0.004999995 0.03438031 0.006709938 0.025835043
2.8175201 0.0075000525 0.025341824 0.0047069998 0.025548358
2.83002 0.004999995 0.039698783 0.0071708476 0.025286565
2.840015 0.0049949884 0.029174842 0.006220604 0.025092974
2.85251 0.0074999332 0.02686368 0.0048571955 0.024866078
2.8650098 0.004999995 0.026863465 0.0059487782 0.024649639
2.87501 0.0050001144 0.028297154 0.0060808607 0.02448246
2.88751 0.0074999332 0.023206273 0.004555775 0.02428041
2.9025102 0.0075000525 0.01605223 0.0037829492 0.024041979
2.91751 0.0074999332 0.019772321 0.0042314692 0.023808155
2.93251 0.0075000525 0.018641617 0.0040555107 0.023575166
2.94751 0.0074999332 0.019430572 0.0041429494 0.023342242
2.96001 0.004999995 0.02677967 0.0059493682 0.023145605
2.9700098 0.004999995 0.03218194 0.00646419 0.022986338
2.98251 0.0075000525 0.022417258 0.0044763945 0.02278383
2.99501 0.004999995 0.02416233 0.0056738504 0.022578359
3.007505 0.0074950457 0.026713496 0.0048613274 0.022369202
3.0225 0.0074999332 0.022752797 0.0044743735 0.022115085
3.0349998 0.004999995 0.024078535 0.005674469 0.021899989
3.045 0.004999995 0.027282441 0.0059458264 0.02172615
3.0549998 0.004999995 0.02382715 0.005676325 0.021550385
3.0675 0.0075000525 0.015549463 0.0037866596 0.02132734
3.0825 0.0074999332 0.024218386 0.0046323794 0.021055141
3.0949998 0.004999995 0.028214034 0.006081583 0.020823304
3.105 0.004999995 0.032433327 0.0064625605 0.020634854
3.1174998 0.0075000525 0.020784104 0.0043137684 0.020395879
3.1325002 0.0075000525 0.022696571 0.004474651 0.020106498
3.1475 0.0074999332 0.021740684 0.004395016 0.01981707
3.1625 0.0075000525 0.017908834 0.0039658207 0.019530116
3.1825 0.0124999285 0.01568242 0.0029168127 0.019159568
3.1999998 0.004999995 0.02432992 0.0056726127 0.018847948
3.2125 0.0075000525 0.019597853 0.0041417535 0.0186363
3.23 0.00999999 0.015760716 0.0032996954 0.018354967
3.2475 0.0075000525 0.017908834 0.0039658207 0.018088717
3.2625 0.0074999332 0.019318845 0.004143703 0.017872065
3.2775002 0.0075000525 0.02128687 0.0043105115 0.017662553
3.2925 0.0074999332 0.016282504 0.0038805548 0.01745894
3.3075 0.0075000525 0.0193744 0.00414326 0.01725813
3.3200002 0.004999995 0.02483269 0.005668898 0.017092533
3.3325 0.0074999332 0.016673552 0.003877739 0.0169277
3.3449998 0.004999995 0.024748895 0.005669517 0.016762868
3.3575 0.0075000525 0.0193744 0.00414326 0.016598191
3.3725 0.0075000525 0.016108092 0.0037825368 0.016400937
3.3875 0.0074999332 0.020330958 0.0042277803 0.016204333
3.405 0.00999999 0.016813077 0.0033573224 0.015975794
3.4225001 0.0075000525 0.015996367 0.0037833618 0.015749684
3.4375 0.0074999332 0.01926298 0.004144079 0.015559703
3.455 0.00999999 0.016263485 0.003296502 0.015343493
3.4724998 0.0075000525 0.016226383 0.0038808952 0.015134685
3.49 0.00999999 0.017572155 0.0034157762 0.014935435
3.51 0.00999999 0.01529492 0.0032372505 0.014718559
3.5275002 0.0075000525 0.018641617 0.0040555107 0.014537617
3.5425 0.0074999332 0.016108347 0.003782597 0.014388691
3.56 0.00999999 0.014912917 0.0031730237 0.014219779
3.58 0.00999999 0.011620293 0.0028403262 0.014031394
3.6 0.00999999 0.016137794 0.0032973005 0.013846073
3.62 0.01000011 0.0133477785 0.0029749437 0.013662402
3.64 0.00999999 0.011704088 0.0028397082 0.013480199
3.6625 0.0124999285 0.012340488 0.0026414709 0.013276297
3.685 0.00999999 0.012928964 0.002977928 0.013073313
3.7024999 0.0075000525 0.019262675 0.0041440134 0.012915963
3.72 0.00999999 0.012421269 0.0029088848 0.012759203
3.74 0.00999999 0.014996713 0.0031724705 0.012580226
3.76 0.00999999 0.012253679 0.0029100913 0.012401697
3.78 0.00999999 0.013729939 0.0030433882 0.012223941
3.8 0.00999999 0.015713895 0.003234538 0.012047615
3.82 0.00999999 0.011834705 0.0029131058 0.011873506
3.8425 0.012500048 0.0098028965 0.002328062 0.011681424
3.865 0.00999999 0.012505064 0.0029082813 0.011494105
3.885 0.00999999 0.014279531 0.003109164 0.011332121
