@wdata.pco
!
2 552.5683
2.2666667 551.24725
2.5333333 552.42957
2.8 552.27594
3.0666666 551.80286
3.3333333 552.3676
3.6 552.2561
3.8666666 551.6345
4.133333 551.06415
4.4 549.43243
4.6666665 552.68365
4.9333334 552.29865
5.2 552.279
5.4666667 552.2745
5.733333 552.2434
6 552.21295
6.266667 552.3392
6.5333333 552.23254
6.8 551.5993
7.0666666 550.4605
7.3333335 552.3022
7.6 550.7197
7.866667 552.266
8.133333 552.2292
8.4 552.2258
8.666667 552.22314
8.933333 552.22296
9.2 552.2228
9.466666 552.22266
9.733334 552.2225
10 552.22235
