@wdata.pco
!
2 60.719173
2.2666667 60.688534
2.5333333 60.687424
2.8 60.686596
3.0666666 60.662827
3.3333333 60.357307
3.6 60.790115
3.8666666 60.537106
4.133333 58.126038
4.4 60.784573
4.6666665 60.57614
4.9333334 60.76761
5.2 60.72759
5.4666667 60.5475
5.733333 60.94258
6 60.729935
6.266667 60.69861
6.5333333 60.68035
6.8 60.67677
7.0666666 59.963696
7.3333335 58.814312
7.6 57.625744
7.866667 57.66174
8.133333 57.046963
8.4 57.046963
8.666667 57.046963
8.933333 57.046963
9.2 57.046963
9.466666 57.046963
9.733334 57.046963
10 57.046963
