READ SERR 1 2
@wdata.pco
!
2.00875 0.007459998 0.052625723 1
2.023675 0.007465005 0.064960554 1
2.038605 0.0074648857 -0.09487092 1
2.051045 0.0049750805 1.4499158 1
2.06349 0.0074700117 0.5923112 1
2.07843 0.0074698925 0.041651905 1
2.09337 0.007470131 0.0026867234 1
2.1083102 0.0074700117 -0.1059257 1
2.125745 0.009964943 -0.5943053 1
2.14568 0.00996995 0.16233376 1
2.16313 0.0074801445 0.6352123 1
2.17809 0.007479906 1.1230956 1
2.195545 0.0099749565 -0.16110031 1
2.215495 0.009975076 -0.52300215 1
2.232955 0.007484913 1.0728538 1
2.252915 0.012475014 -0.8858346 1
2.2753701 0.0099800825 1.3295678 1
2.300325 0.014974952 -0.37807918 1
2.3302798 0.0149799585 -0.6422886 1
2.36024 0.014980078 -0.5192249 1
2.3877048 0.012484908 0.44057074 1
2.4151797 0.014989972 0.26406494 1
2.4426548 0.012485027 0.45338604 1
2.47013 0.014990091 -0.20020491 1
2.497615 0.012495041 1.0775144 1
2.5301 0.019989967 -2.186028 1
2.56258 0.012490034 0.6249495 1
2.5850701 0.00999999 1.7008446 1
2.605065 0.009994984 1.7917105 1
2.630055 0.014994979 0.109917715 1
2.657545 0.012495041 1.073915 1
2.68754 0.017499924 -0.87271243 1
2.7225351 0.017495036 -0.55177397 1
2.755025 0.014994979 0.31315923 1
2.79502 0.024999976 -2.063629 1
2.8350148 0.014994979 0.6983732 1
2.87501 0.025000095 -2.0367334 1
2.92001 0.01999998 0.010190967 1
2.95751 0.017499924 0.28142127 1
2.9950051 0.019995093 -0.5252063 1
3.025 0.00999999 1.9090103 1
3.0500002 0.014999986 0.68243855 1
3.0900002 0.024999976 -0.9781683 1
3.1399999 0.024999976 -1.2788874 1
3.1875 0.022500038 -0.50892127 1
3.2275 0.017499924 1.3058599 1
3.2624998 0.017500043 0.7783518 1
3.3 0.01999998 0.10615332 1
3.335 0.014999986 1.4727046 1
3.3725 0.022500038 -0.036115382 1
3.4175 0.022500038 -0.12378707 1
3.4650002 0.024999976 -0.43976066 1
3.5025 0.012500048 1.984041 1
3.5375 0.022499919 0.45123985 1
3.5749998 0.014999986 2.2077074 1
3.6100001 0.0200001 1.1833389 1
3.65 0.01999998 0.866588 1
3.6950002 0.024999976 0.3620934 1
3.7350001 0.014999986 1.8619634 1
3.78 0.029999971 -0.2775279 1
3.8375 0.027500033 0.44902757 1
3.9 0.034999967 -1.0665011 1
3.965 0.029999971 -0.08497152 1
4.0325003 0.037500143 -1.0518249 1
4.105 0.034999847 -0.37071627 1
4.175 0.035000086 -0.114075124 1
4.2425003 0.03250003 0.4466504 1
4.3050003 0.029999971 0.6685079 1
4.375 0.03999996 -0.2880903 1
4.44 0.025000095 1.8071694 1
4.505 0.03999996 0.011519529 1
4.5775003 0.03250003 1.052646 1
4.6549997 0.044999838 -0.018543405 1
4.7574997 0.057500124 -0.47310948 1
4.8625 0.047499895 0.6312261 1
4.965 0.055000067 0.09763414 1
5.09 0.06999993 -0.7458657 1
5.2174997 0.057500124 0.40384018 1
5.36 0.08500004 -1.14578 1
5.5150003 0.06999993 0.25106242 1
5.665 0.07999992 0.19336995 1
5.815 0.07000017 1.2663655 1
5.95 0.06499982 1.6688393 1
6.1625 0.14750004 -0.8705102 1
6.4275 0.11750007 0.6877692 1
6.7525 0.20749998 -0.8703906 1
7.24 0.27999997 -0.22689651 1
8.18 0.6600001 -0.217686 1
