@wdata.pco
!
2 138.27412
2.2666667 138.19539
2.5333333 138.01187
2.8 137.25815
3.0666666 138.07297
3.3333333 138.07797
3.6 138.07349
3.8666666 137.96042
4.133333 138.07765
4.4 138.074
4.6666665 138.07033
4.9333334 132.58823
5.2 137.46335
5.4666667 137.6839
5.733333 137.91203
6 138.05664
6.266667 137.9834
6.5333333 138.10963
6.8 138.0988
7.0666666 138.04005
7.3333335 137.43208
7.6 138.23811
7.866667 138.09839
8.133333 138.07642
8.4 138.07439
8.666667 138.07324
8.933333 138.07295
9.2 138.07278
9.466666 138.0727
9.733334 138.07265
10 138.07251
