READ SERR 1 2
@wdata.pco
!
2.00875 0.007459998 0.12366737 1
2.021185 0.0049749613 1.1515459 1
2.0336251 0.007465005 0.5918816 1
2.0460649 0.0049749613 1.291285 1
2.0585098 0.0074700117 -0.23459823 1
2.07096 0.004979968 0.77864856 1
2.0834098 0.0074700117 -0.547826 1
2.09586 0.0049800873 0.9166718 1
2.110805 0.009964943 -1.8537363 1
2.12824 0.0074700117 0.20051575 1
2.140695 0.004984975 1.0280446 1
2.15316 0.0074800253 0.16998774 1
2.17061 0.009970069 -0.9850262 1
2.190555 0.0099749565 -0.35851538 1
2.210505 0.0099749565 -0.0065000746 1
2.2279649 0.007485032 1.634866 1
2.24543 0.009979963 0.47871837 1
2.2628949 0.007484913 1.8111845 1
2.282855 0.012475133 0.10361466 1
2.30781 0.0124800205 0.8732783 1
2.33028 0.009989977 0.6177651 1
2.35275 0.0124800205 -0.43661457 1
2.3802152 0.014984965 -0.62581056 1
2.4076848 0.012484908 0.3792017 1
2.4326599 0.012490034 0.14050078 1
2.45764 0.012490034 -0.30888006 1
2.482625 0.012495041 0.8417813 1
2.51011 0.014989972 -0.5906161 1
2.537595 0.012495041 0.15285952 1
2.56258 0.012490034 0.16041349 1
2.590065 0.014994979 -0.62843025 1
2.6200552 0.014994979 -0.3174699 1
2.650045 0.014994979 -0.43462187 1
2.68004 0.014999986 -0.5037214 1
2.705035 0.009994984 1.2266526 1
2.73253 0.017500043 -0.35814002 1
2.7650251 0.014994979 -0.13820142 1
2.79002 0.00999999 1.6267499 1
2.81502 0.014999986 0.26588124 1
2.850015 0.019994974 -1.1020192 1
2.8900099 0.0200001 -1.1932904 1
2.9250102 0.014999986 0.2288312 1
2.9525099 0.0124999285 1.1955192 1
2.98001 0.014999986 0.34978637 1
3.012505 0.017495036 0.42874882 1
3.05 0.01999998 -0.1669923 1
3.0875 0.017500043 0.55269074 1
3.12 0.014999986 0.64378315 1
3.155 0.01999998 0.50288457 1
3.2075 0.03250003 -3.2724247 1
3.25 0.00999999 2.4204013 1
3.28 0.01999998 -0.21008764 1
3.315 0.014999986 1.0199125 1
3.3600001 0.03000009 -1.8800355 1
3.4075 0.017499924 0.6812296 1
3.4499998 0.024999976 -0.07349814 1
3.5025 0.027500033 -0.6580213 1
3.5475001 0.017500043 1.2266743 1
3.5900002 0.024999976 -0.40330312 1
3.6399999 0.024999976 -0.19245164 1
3.6875 0.022500038 0.42015064 1
3.74 0.029999971 -0.73383194 1
3.8025 0.03250003 -1.1820307 1
3.8575 0.022500038 0.56365186 1
3.9025002 0.022499919 0.81110704 1
3.955 0.029999971 -0.049849413 1
4.015 0.03000009 -0.24931453 1
4.0699997 0.024999857 0.5094488 1
4.12 0.025000095 0.9312022 1
4.1625 0.017499924 1.8451091 1
4.2025 0.022500038 1.1260182 1
4.26 0.035000086 -0.2793233 1
4.325 0.029999971 0.43401337 1
4.385 0.029999971 0.4786337 1
4.4475 0.03250003 0.0587824 1
4.505 0.025000095 1.582073 1
4.5625 0.03249979 0.6583897 1
4.635 0.0400002 -0.22675446 1
4.7 0.024999857 1.5025169 1
4.7775 0.05250001 -1.575814 1
4.865 0.035000086 0.5133061 1
4.94 0.03999996 0.6425081 1
5.025 0.045000076 -0.19254483 1
5.0950003 0.024999857 1.9229157 1
5.1575003 0.037500143 0.9381626 1
5.245 0.049999952 -0.39950567 1
5.3475 0.05250001 -0.34149903 1
5.4625 0.0625 -0.4801169 1
5.5699997 0.044999838 0.8581302 1
5.6975 0.08250022 -1.9835896 1
5.8525 0.07249999 -0.95085275 1
5.9775 0.05250001 1.2093458 1
6.0725 0.04249978 1.4679494 1
6.1825 0.067500114 0.17859758 1
6.3375 0.087500095 -0.95098776 1
6.48 0.05499983 1.332531 1
6.605 0.07000017 0.7983553 1
6.7825003 0.10749984 -0.41443095 1
7.015 0.125 -1.057269 1
7.2075 0.067500114 1.6756037 1
7.3725 0.09749985 0.83253694 1
7.575 0.10500002 0.82358736 1
8.015 0.33500028 -0.097312145 1
8.76 0.40999985 -0.05969823 1
9.465 0.29500008 0.0324369 1
