@wdata.pco
!
2 215.8387
2.2666667 217.59995
2.5333333 217.59389
2.8 217.54678
3.0666666 213.01282
3.3333333 217.62985
3.6 217.53622
3.8666666 217.53532
4.133333 216.52957
4.4 216.98232
4.6666665 217.53587
4.9333334 217.50354
5.2 217.54129
5.4666667 217.53601
5.733333 217.53561
6 217.53131
6.266667 217.52985
6.5333333 217.5298
6.8 217.52919
7.0666666 216.78133
7.3333335 216.33374
7.6 217.66461
7.866667 216.64421
8.133333 216.6458
8.4 216.64076
8.666667 216.63956
8.933333 216.6387
9.2 216.63802
9.466666 216.63744
9.733334 216.6369
10 216.63638
