READ SERR 1 2
@wdata.pco
!
2.01124 0.0049700737 -0.010488424 1
2.0187001 0.0024899244 0.99416655 1
2.026165 0.0049750805 0.42475376 1
2.0361152 0.0049749613 -0.65286213 1
2.04358 0.0024899244 1.826295 1
2.048555 0.0024850368 1.1604271 1
2.05353 0.0024900436 1.9002861 1
2.0609999 0.004979968 -0.08021356 1
2.06847 0.0024900436 1.2311028 1
2.07345 0.0024899244 2.1182797 1
2.07843 0.0024900436 1.8095291 1
2.0834098 0.0024899244 1.2751703 1
2.09088 0.0049800873 -0.492838 1
2.10084 0.0049800873 0.4995459 1
2.1108003 0.004979968 -0.12664215 1
2.1207652 0.004984975 -1.6030775 1
2.1307302 0.004979968 -0.52038705 1
2.140695 0.004984975 -0.93554926 1
2.1506648 0.004984975 -0.09502768 1
2.160635 0.004985094 1.1623169 1
2.1731 0.0074800253 -2.4210887 1
2.185565 0.004984975 -0.7046626 1
2.19554 0.0049899817 -0.5130927 1
2.205515 0.004984975 1.1698226 1
2.2154899 0.0049899817 1.6288278 1
2.2279649 0.007485032 -0.40126196 1
2.242935 0.007484913 -1.4072509 1
2.257905 0.007485032 0.29215223 1
2.27038 0.004990101 1.2789562 1
2.282855 0.007485032 0.29149482 1
2.3003252 0.00998497 -0.6313849 1
2.3153 0.0049899817 1.0139935 1
2.32778 0.0074899197 -0.5943711 1
2.347755 0.012485027 -3.0478945 1
2.3677301 0.007490039 0.33885512 1
2.382715 0.0074949265 0.5030955 1
2.3976998 0.007490039 1.217905 1
2.41518 0.009989977 -1.5620233 1
2.43516 0.009989977 -0.6288597 1
2.455145 0.009994984 -0.82141715 1
2.4726348 0.0074950457 0.45002997 1
2.4876251 0.0074950457 1.3984795 1
2.50511 0.009989977 0.14810573 1
2.525095 0.009994984 -1.2915105 1
2.54009 0.0050001144 1.5877919 1
2.5525851 0.0074949265 0.7097853 1
2.570075 0.009994984 0.39308214 1
2.5875702 0.0075000525 1.325864 1
2.602565 0.0074949265 1.4859349 1
2.620055 0.009994984 -0.42433164 1
2.64255 0.012500048 -0.8458751 1
2.665045 0.009994984 0.717182 1
2.68504 0.00999999 -0.18217918 1
2.707535 0.012495041 -0.7377217 1
2.73003 0.00999999 0.13554454 1
2.752525 0.012495041 -0.8850062 1
2.7750201 0.00999999 0.84483474 1
2.79502 0.00999999 -0.09988078 1
2.8200202 0.014999986 -0.9373641 1
2.845015 0.009994984 0.36488006 1
2.86501 0.00999999 0.37085965 1
2.88501 0.00999999 0.8521845 1
2.90501 0.00999999 0.5915785 1
2.92751 0.012500048 -0.04976306 1
2.9525099 0.0124999285 -0.2269713 1
2.9725099 0.0075000525 1.534476 1
2.99251 0.012500048 -0.11464167 1
3.015005 0.009994984 0.9132194 1
3.035 0.00999999 0.5621911 1
3.055 0.00999999 1.2263886 1
3.0725 0.0074999332 1.6022713 1
3.0875 0.0075000525 1.8402982 1
3.1075 0.0124999285 0.29937387 1
3.1325 0.012500048 0.15077436 1
3.1525002 0.0075000525 1.7908823 1
3.1775 0.017499924 -0.5041404 1
3.2125 0.017500043 -0.82445973 1
3.2425 0.012500048 0.30859795 1
3.265 0.00999999 1.3808967 1
3.29 0.014999986 -0.29854667 1
3.3200002 0.014999986 -0.012117024 1
3.355 0.01999998 -0.74182093 1
3.3899999 0.014999986 0.36152238 1
3.4225001 0.017500043 -0.70793724 1
3.4524999 0.0124999285 1.0014645 1
3.4825 0.017500043 -0.09726619 1
3.5175 0.017500043 -0.2298776 1
3.5500002 0.014999986 0.3677681 1
3.58 0.014999986 0.32203412 1
3.6125002 0.017500043 0.10550989 1
3.6475 0.017499924 -0.00003582808 1
3.6825 0.017500043 0.01753444 1
3.7175 0.017499924 0.45920458 1
3.7475 0.012500048 1.306657 1
3.7775002 0.017500043 0.33882067 1
3.815 0.01999998 -0.029378725 1
3.8525 0.017499924 1.0617507 1
3.8925 0.022500038 -0.54573125 1
3.935 0.01999998 0.14115782 1
3.975 0.01999998 0.47942263 1
4.0175 0.022500038 0.049108837 1
4.0575 0.017499924 0.9257035 1
4.1099997 0.035000086 -2.1705515 1
4.1724997 0.027499914 -0.5848433 1
4.2225 0.022500038 0.8343559 1
4.2675 0.022500038 0.7979698 1
4.315 0.025000095 0.003574892 1
4.3675003 0.027499914 0.521566 1
4.42 0.025000095 0.2316112 1
4.48 0.034999847 -0.68115395 1
4.56 0.045000076 -1.7850419 1
4.6324997 0.027499914 0.3934839 1
4.685 0.025000095 0.89388347 1
4.7425003 0.03250003 0.51154035 1
4.8175 0.04250002 -0.09826227 1
4.8825 0.022500038 1.6875329 1
4.945 0.03999996 -0.6284498 1
5.02 0.034999847 0.074450575 1
5.105 0.05000019 -1.541189 1
5.2 0.044999838 -0.29029307 1
5.29 0.045000076 -0.40034482 1
5.3625 0.027499914 1.6804508 1
5.43 0.03999996 0.26109532 1
5.5225 0.05250001 -0.40803638 1
5.6499996 0.07500005 -2.5297067 1
5.7725 0.047500134 0.35575703 1
5.8625 0.04250002 1.1161871 1
5.9525003 0.047499895 0.85123396 1
6.045 0.045000076 1.2081257 1
6.1575003 0.067499876 -0.42707288 1
6.2925 0.067500114 0.2546039 1
6.4325 0.07249999 -0.062996954 1
6.5475 0.04250002 1.9580526 1
6.6525 0.0625 1.0277187 1
6.795 0.07999992 0.4092349 1
6.9625 0.087500095 0.4888792 1
7.195 0.14499998 -1.4735781 1
7.4275 0.08749986 1.4772509 1
7.67 0.15499997 -0.5981551 1
8.385 0.55999994 -0.32369238 1
9.12 0.17500019 1.520084 1
9.610001 0.31500006 0.04441195 1
