@wdata.pco
!
2 47.803036
2.2666667 47.78398
2.5333333 47.771584
2.8 47.22494
3.0666666 46.231285
3.3333333 45.857433
3.6 44.870087
3.8666666 47.311245
4.133333 47.283592
4.4 47.28345
4.6666665 47.283394
4.9333334 47.28332
5.2 44.861233
5.4666667 47.318573
5.733333 47.067745
6 47.28306
6.266667 47.28304
6.5333333 47.27511
6.8 47.274994
7.0666666 47.274925
7.3333335 47.274788
7.6 47.274647
7.866667 47.274525
8.133333 47.274452
8.4 47.274403
8.666667 47.27436
8.933333 47.27432
9.2 47.274277
9.466666 47.274235
9.733334 47.2742
10 47.274162
