@wdata.pco
!
2 47.85682
2.2666667 47.809288
2.5333333 47.768726
2.8 46.730324
3.0666666 44.774635
3.3333333 43.858864
3.6 45.801006
3.8666666 47.281376
4.133333 47.275433
4.4 47.275288
4.6666665 47.275257
4.9333334 47.26351
5.2 46.691643
5.4666667 46.77398
5.733333 47.157322
6 47.27881
6.266667 47.277424
6.5333333 47.277378
6.8 47.277386
7.0666666 47.27739
7.3333335 47.277374
7.6 47.277344
7.866667 47.277298
8.133333 47.27726
8.4 47.27724
8.666667 47.27722
8.933333 47.277203
9.2 47.27718
9.466666 47.277164
9.733334 47.277145
10 47.277126
