READ SERR 1 2
@wdata.pco
!
2.03363 0.012439966 0.9588721 1
2.056025 0.009955049 1.219018 1
2.07345 0.0074700117 1.6063447 1
2.09088 0.009960055 0.21485516 1
2.113295 0.012454987 -0.2560098 1
2.133225 0.0074748993 1.6935039 1
2.15316 0.012460113 0.07387894 1
2.178085 0.012465 -0.38978037 1
2.205515 0.014964938 -0.48511714 1
2.2354498 0.014969945 0.061989743 1
2.267885 0.017465115 -0.49802825 1
2.30532 0.01996994 0.13478868 1
2.3452601 0.01997006 0.10286174 1
2.3777199 0.012489915 1.6591252 1
2.415185 0.024974942 -0.4921099 1
2.4626398 0.02248013 0.5187664 1
2.50761 0.022490025 0.18877533 1
2.5550852 0.024984956 -0.6487025 1
2.602565 0.022495031 0.62435186 1
2.6525502 0.02749002 -0.6451472 1
2.7050352 0.02499497 0.47283545 1
2.7650251 0.03499496 -1.6344416 1
2.820015 0.019994974 1.5070341 1
2.86251 0.022500038 0.7758756 1
2.9100099 0.024999976 0.6893182 1
2.96751 0.03250003 -0.5887632 1
3.0375051 0.037495017 -0.64410305 1
3.0974998 0.022499919 1.2242538 1
3.1675 0.047500014 -1.995945 1
3.24 0.025000095 1.1849145 1
3.31 0.044999957 -0.9646167 1
3.395 0.03999996 -0.33037814 1
3.4724998 0.037500024 0.3766088 1
3.5700002 0.060000062 -1.5689048 1
3.6825 0.05249989 -0.8951369 1
3.77 0.035000086 1.029165 1
3.855 0.049999952 -0.2327575 1
3.9375 0.03250003 1.7380321 1
4.03 0.060000062 -0.23443833 1
4.1325 0.04250002 0.9588468 1
4.2225 0.047499895 0.69586277 1
4.3375 0.067500114 -0.39837837 1
4.4575005 0.05250001 0.82250226 1
4.58 0.06999993 -0.10281594 1
4.715 0.06500006 0.38920736 1
4.8425 0.0625 0.80410147 1
4.9750004 0.06999993 0.6043518 1
5.1675 0.12249994 -1.6697936 1
5.385 0.09500003 0.23557559 1
5.585 0.10500002 0.21163763 1
5.8325 0.14249992 -0.63091576 1
6.1 0.125 0.58353156 1
6.375 0.1500001 0.54440993 1
6.7 0.17499995 0.6780299 1
7.0575 0.18249989 1.4600521 1
7.4825 0.24250007 1.1462201 1
8.7675 1.0425003 -0.63412744 1
