READ SERR 1 2
@wdata.pco
!
2.018705 0.012435079 1.9482726 1
2.04607 0.01493001 -0.21198237 1
2.0759401 0.014939904 -0.38214698 1
2.105825 0.01494503 0.36912972 1
2.133225 0.012454987 0.44095895 1
2.1556501 0.009970069 1.7333951 1
2.183075 0.017454982 -0.7134493 1
2.22298 0.02244997 -1.09302 1
2.2604 0.014970064 1.1215303 1
2.29783 0.022459984 -0.32444587 1
2.34276 0.022469997 0.49273178 1
2.390205 0.024974942 -0.21225855 1
2.43766 0.022480011 0.23669775 1
2.4876199 0.027480006 -0.6889942 1
2.53759 0.022490025 0.4059344 1
2.580075 0.019994974 0.8370358 1
2.62506 0.024990082 0.13769855 1
2.672545 0.022494912 0.6398855 1
2.717535 0.022495031 0.7612132 1
2.770025 0.029994965 -0.17383496 1
2.832515 0.03249502 0.011967816 1
2.90001 0.034999967 -0.6617726 1
2.987505 0.052495003 -2.4347866 1
3.0774999 0.037500024 -0.6296542 1
3.1475 0.03250003 0.5272553 1
3.21 0.029999971 0.999055 1
3.275 0.034999967 0.4291365 1
3.3600001 0.05000007 -1.0745202 1
3.44 0.029999971 1.2967399 1
3.5075002 0.037500024 1.033231 1
3.595 0.049999952 -0.4310424 1
3.7075 0.0625 -1.1341305 1
3.8325 0.0625 -0.83731484 1
3.955 0.059999943 -0.16349773 1
4.0625 0.047500134 0.9980663 1
4.17 0.059999943 0.50773907 1
4.3050003 0.07500005 -0.016204154 1
4.4575 0.07749987 -0.026654819 1
4.6 0.06500006 1.0404354 1
4.76 0.09500003 0.2407877 1
4.91 0.055000067 2.1262927 1
5.0550003 0.089999914 1.2027448 1
5.2875 0.14249992 -0.10651711 1
5.5625 0.13250017 0.83949065 1
5.8175 0.12249994 1.6685061 1
6.1275 0.1875 1.2817538 1
6.465 0.14999986 2.4160774 1
7.185 0.5700002 2.385151 1
8.32 0.56500006 0.70177084 1
