@wdata.pco
!
2 506.07367
2.2666667 505.58588
2.5333333 505.41574
2.8 505.52396
3.0666666 505.51794
3.3333333 505.3497
3.6 504.3171
3.8666666 505.51434
4.133333 505.54694
4.4 504.5236
4.6666665 505.39255
4.9333334 505.76883
5.2 505.43854
5.4666667 502.76474
5.733333 505.51465
6 503.8612
6.266667 505.6164
6.5333333 505.58832
6.8 505.13168
7.0666666 505.83496
7.3333335 505.09927
7.6 505.60056
7.866667 505.52377
8.133333 505.42758
8.4 505.4261
8.666667 505.42587
8.933333 505.42572
9.2 505.42563
9.466666 505.42554
9.733334 505.42548
10 505.4254
